case_id,step,time,voltage,accepted_dt,rejected_step_count,pass_metric,vof_mass_relative_error,charge_mass_error,max_electric_field,max_velocity_increment,cone_angle_degrees,jet_radius,whipping_offset,whipping_rms_radius,droplet_count,detached_droplet_count,mean_droplet_diameter,mean_charge_to_mass_ratio,plume_divergence_degrees
P3_split_010Do,1,1.5625e-05,0.003125,1.5625e-05,6,7.500000000160156e-06,7.500000000160156e-06,-8.771777735283592e-07,6.091839724781728e-06,1.6185586376904167e-05,14.964863871503486,0.035,1.1102230246251565e-16,0.12001898851297679,1,0,0.41356693298479086,1.6098325657799465e-07,0.004693659209714154
P3_split_010Do,2,3.125e-05,0.00625,1.5625e-05,6,7.499943750488569e-06,7.499943750488569e-06,0.00082664632252194,0.0248559721577134,3.167991027207194e-05,14.96487877196717,0.035,1.5700924586837752e-16,0.12002426007814043,1,0,0.4135668759505393,1.6111487635635613e-07,0.01244156216118888
P3_split_010Do,3,4.6875e-05,0.009375000000000001,1.5625e-05,6,7.700152750089728e-06,7.700152750089728e-06,0.0016530268209704602,0.04971193671189863,3.0142869955162538e-05,14.96489142322235,0.035,3.039596944012112e-11,0.12002953612323354,1,0,0.413566850599678,1.6137967537544414e-07,0.022446470785263264
P3_split_010Do,4,6.25e-05,0.0125,1.5625e-05,6,7.885802588480928e-06,7.885802588480928e-06,0.002476036542729876,0.07456790381636298,3.015057022289558e-05,14.964911717373306,0.035,6.902910785947851e-11,0.12003480996593986,1,0,0.4135668550267506,1.6177766044510818e-07,0.05800804125510486
