case_id,step,time,voltage,accepted_dt,rejected_step_count,pass_metric,vof_mass_relative_error,charge_mass_error,max_electric_field,max_velocity_increment,cone_angle_degrees,jet_radius,whipping_offset,whipping_rms_radius,droplet_count,detached_droplet_count,mean_droplet_diameter,mean_charge_to_mass_ratio,plume_divergence_degrees
P0_normal,1,3.125e-05,0.00625,3.125e-05,5,9.86111113321364e-06,9.86111113321364e-06,-1.1245271293036652e-06,2.0286999259886782e-05,3.237117275446156e-05,14.96487398385168,0.035,2.7298334028395404e-11,0.09799964980526825,1,0,0.4734159237758977,4.0435030636256646e-07,0.003236090857939833
P0_normal,2,6.25e-05,0.0125,3.125e-05,5,9.861129987687178e-06,9.861129987687178e-06,0.000883322159803468,0.04971176853575016,5.821672302326898e-05,14.964901315432154,0.035,1.2986956968304498e-10,0.09800851236015369,1,0,0.47341581728216386,4.0470217910183764e-07,0.007094111289217887
P0_normal,3,7.8125e-05,0.015625,1.5625e-05,6,5.196629521586615e-06,5.196629521586615e-06,0.0008834294762514183,0.09942352136383606,3.1072706417770054e-05,14.964916670498221,0.035,1.845477255382157e-10,0.09801296342805466,1,0,0.47341580508911374,4.050568401744322e-07,0.01530198302664086
P0_normal,4,9.375e-05,0.018750000000000003,1.5625e-05,6,5.393906069128818e-06,5.393906069128818e-06,0.0011035501896148325,0.12427940163029233,3.106049695484171e-05,14.964937359876966,0.035,2.518541350385923e-10,0.09801741606393947,1,0,0.4734158231333326,4.055008151957146e-07,0.028454164024403185
P0_normal,5,0.000109375,0.021875000000000002,1.5625e-05,6,5.333469210944131e-06,5.333469210944131e-06,0.001323003459669625,0.14913528466996792,2.9534026312869397e-05,14.964990200325122,0.035,2.8680926045551355e-10,0.0980218664478164,1,0,0.4734158307813522,4.0603431593136823e-07,0.04693443008775917
P0_normal,6,0.000125,0.025,1.5625e-05,6,5.155255358602062e-06,5.155255358602062e-06,0.0015416454216807818,0.17399117216589843,3.105599232139384e-05,14.965046982237416,0.035,3.4121716414622483e-10,0.09802631201816718,1,0,0.4734158094712737,4.0665744108496857e-07,0.09248697652166898
P0_normal,7,0.00014062500000000002,0.028125,1.5625e-05,6,5.140108667367471e-06,5.140108667367471e-06,0.0017593329663674329,0.19884706073023659,3.1062540079170976e-05,14.965227414370032,0.035,3.9778567206934484e-10,0.09803075799504396,1,0,0.47341578495449393,4.0737006061108655e-07,0.18980171442797847
P0_normal,8,0.00015625000000000003,0.03125000000000001,1.5625e-05,6,5.124782368248759e-06,5.124782368248759e-06,0.0019759277053188473,0.2237029548417675,3.107434434433583e-05,14.965380646364688,0.035,3.9515561019180374e-10,0.09803520504846978,1,0,0.4734157572163382,4.081721771026945e-07,0.2896013583216012
