x,y,z,g,g0
0.717532,0.0324675,0.347403,-6.926718e-14,0
0.733766,0.0292208,0.347403,9.200115e-14,0
0.730519,0.0324675,0.347403,-4.856558e-14,0
0.746753,0.0292208,0.347403,1.235594e-13,0
0.743506,0.0324675,0.347403,-2.123331e-14,0
0.75974,0.0292208,0.347403,1.085558e-13,0
0.756494,0.0324675,0.347403,3.4818e-14,0
0.772727,0.0292208,0.347403,3.642421e-14,0
0.769481,0.0324675,0.347403,4.82791e-14,0
0.785714,0.0292208,0.347403,-1.346996e-14,0
0.782468,0.0324675,0.347403,4.342541e-14,0
0.798701,0.0292208,0.347403,-8.971039e-15,0
0.795455,0.0324675,0.347403,8.942517e-15,0
0.811688,0.0292208,0.347403,-7.627747e-15,0
0.808442,0.0324675,0.347403,-1.796406e-15,0
0.824675,0.0292208,0.347403,1.126453e-15,0
0.821429,0.0324675,0.347403,-3.972129e-15,0
0.837662,0.0292208,0.347403,8.777685e-16,0
0.834416,0.0324675,0.347403,-4.402521e-16,0
0.850649,0.0292208,0.347403,-1.039346e-16,0
0.847403,0.0324675,0.347403,3.922353e-16,0
0.863636,0.0292208,0.347403,-2.635479e-17,0
0.86039,0.0324675,0.347403,-1.078342e-17,0
0.876623,0.0292208,0.347403,1.328761e-18,0
0.873377,0.0324675,0.347403,-1.831181e-17,0
0.88961,0.0292208,0.347403,-2.112034e-19,0
0.886364,0.0324675,0.347403,1.42763e-18,0
0.902597,0.0292208,0.347403,3.72154e-19,0
0.899351,0.0324675,0.347403,2.092609e-19,0
0.915584,0.0292208,0.347403,8.493729e-21,0
0.912338,0.0324675,0.347403,1.822595e-19,0
0.928571,0.0292208,0.347403,-3.832971e-21,0
0.925325,0.0324675,0.347403,-1.111349e-20,0
0.941558,0.0292208,0.347403,-1.635156e-22,0
0.938312,0.0324675,0.347403,-2.271478e-21,0
0.954545,0.0292208,0.347403,6.093641e-24,0
0.951299,0.0324675,0.347403,1.065332e-22,0
0.967532,0.0292208,0.347403,2.641084e-25,0
0.964286,0.0324675,0.347403,6.774408e-25,0
0.980519,0.0292208,0.347403,-3.733945e-27,0
0.977273,0.0324675,0.347403,-4.324231e-26,0
0.993506,0.0292208,0.347403,5.886748e-29,0
0.99026,0.0324675,0.347403,-1.669556e-28,0
0.00649351,0.0422078,0.347403,-3.490506e-19,0
0.00324675,0.0454545,0.347403,1.463521e-18,0
0.0194805,0.0422078,0.347403,-8.915144e-17,0
0.0162338,0.0454545,0.347403,-6.338343e-17,0
0.0324675,0.0422078,0.347403,-8.09999e-16,0
0.0292208,0.0454545,0.347403,-5.085947e-16,0
0.0454545,0.0422078,0.347403,-2.958197e-15,0
0.0422078,0.0454545,0.347403,-2.024444e-15,0
0.0584416,0.0422078,0.347403,-6.941579e-15,0
0.0551948,0.0454545,0.347403,-4.603754e-15,0
0.0714286,0.0422078,0.347403,-6.939108e-15,0
0.0681818,0.0454545,0.347403,-5.965065e-15,0
0.0844156,0.0422078,0.347403,1.215652e-14,0
0.0811688,0.0454545,0.347403,4.016485e-15,0
0.0974026,0.0422078,0.347403,4.685568e-14,0
0.0941558,0.0454545,0.347403,3.306695e-14,0
0.11039,0.0422078,0.347403,9.644464e-14,0
