x,y,z,g,g0
0.121711,0.00657895,0.351974,1.322238e-19,0
0.141447,0.00328947,0.348684,3.334737e-19,0
0.134868,0.00986842,0.348684,-2.621196e-19,0
0.138158,0.00328947,0.351974,5.112036e-19,0
0.134868,0.00657895,0.351974,6.683665e-20,0
0.154605,0.00328947,0.348684,6.348808e-21,0
0.148026,0.00986842,0.348684,3.233201e-20,0
0.151316,0.00328947,0.351974,2.291398e-19,0
0.148026,0.00657895,0.351974,7.348927e-20,0
0.167763,0.00328947,0.348684,-2.786389e-19,0
0.161184,0.00986842,0.348684,2.971477e-19,0
0.164474,0.00328947,0.351974,-1.198289e-19,0
0.161184,0.00657895,0.351974,9.497817e-20,0
0.180921,0.00328947,0.348684,-5.580272e-19,0
0.174342,0.00986842,0.348684,5.091489e-19,0
0.177632,0.00328947,0.351974,-4.672399e-19,0
0.174342,0.00657895,0.351974,9.41389e-20,0
0.194079,0.00328947,0.348684,-1.00272e-18,0
0.1875,0.00986842,0.348684,5.334378e-19,0
0.190789,0.00328947,0.351974,-7.241872e-19,0
0.1875,0.00657895,0.351974,-1.825866e-20,0
0.207237,0.00328947,0.348684,-2.047476e-18,0
0.200658,0.00986842,0.348684,4.780854e-19,0
0.203947,0.00328947,0.351974,-8.546211e-19,0
0.200658,0.00657895,0.351974,-3.505584e-19,0
0.220395,0.00328947,0.348684,-4.627345e-18,0
0.213816,0.00986842,0.348684,8.542462e-19,0
0.217105,0.00328947,0.351974,-1.039529e-18,0
0.213816,0.00657895,0.351974,-9.899285e-19,0
0.233553,0.00328947,0.348684,-9.720933e-18,0
0.226974,0.00986842,0.348684,2.817122e-18,0
0.230263,0.00328947,0.351974,-1.773431e-18,0
0.226974,0.00657895,0.351974,-2.096394e-18,0
0.246711,0.00328947,0.348684,-1.650595e-17,0
0.240132,0.00986842,0.348684,7.15952e-18,0
0.243421,0.00328947,0.351974,-3.417031e-18,0
0.240132,0.00657895,0.351974,-3.383102e-18,0
0.259868,0.00328947,0.348684,-2.134807e-17,0
0.253289,0.00986842,0.348684,1.211276e-17,0
0.256579,0.00328947,0.351974,-5.569276e-18,0
0.253289,0.00657895,0.351974,-4.087553e-18,0
0.273026,0.00328947,0.348684,-2.154723e-17,0
0.266447,0.00986842,0.348684,1.562086e-17,0
0.269737,0.00328947,0.351974,-7.576246e-18,0
0.266447,0.00657895,0.351974,-3.320262e-18,0
0.286184,0.00328947,0.348684,-1.537391e-17,0
0.279605,0.00986842,0.348684,1.508978e-17,0
0.282895,0.00328947,0.351974,-8.446117e-18,0
0.279605,0.00657895,0.351974,-1.225322e-18,0
0.299342,0.00328947,0.348684,-2.225267e-18,0
0.292763,0.00986842,0.348684,1.031869e-17,0
0.296053,0.00328947,0.351974,-7.055497e-18,0
0.292763,0.00657895,0.351974,1.141678e-18,0
0.3125,0.00328947,0.348684,1.482455e-17,0
0.305921,0.00986842,0.348684,-9.638455e-19,0
0.309211,0.00328947,0.351974,-3.138105e-18,0
0.305921,0.00657895,0.351974,3.114615e-18,0
0.325658,0.00328947,0.348684,2.793143e-17,0
0.319079,0.00986842,0.348684,-1.722826e-17,0
0.322368,0.00328947,0.351974,2.894465e-18,0
0.319079,0.00657895,0.351974,2.700075e-18,0
0.338816,0.00328947,0.348684,3.087685e-17,0
0.332237,0.00986842,0.348684,-2.52257e-17,0
0.335526,0.00328947,0.351974,8.319173e-18,0
0.332237,0.00657895,0.351974,-6.85489e-19,0
0.351974,0.00328947,0.348684,2.990815e-17,0
0.345395,0.00986842,0.348684,-2.222092e-17,0
0.348684,0.00328947,0.351974,1.138761e-17,0
0.345395,0.00657895,0.351974,-3.259227e-18,0
0.365132,0.00328947,0.348684,3.035911e-17,0
0.358553,0.00986842,0.348684,-2.053949e-17,0
0.361842,0.00328947,0.351974,1.220029e-17,0
0.358553,0.00657895,0.351974,-3.61245e-18,0
0.378289,0.00328947,0.348684,3.487012e-17,0
0.371711,0.00986842,0.348684,-2.442996e-17,0
0.375,0.00328947,0.351974,1.437453e-17,0
0.371711,0.00657895,0.351974,-5.184691e-18,0
0.391447,0.00328947,0.348684,3.09154e-17,0
0.384868,0.00986842,0.348684,-2.964151e-17,0
0.388158,0.00328947,0.351974,1.593203e-17,0
0.384868,0.00657895,0.351974,-8.598144e-18,0
0.404605,0.00328947,0.348684,1.479607e-17,0
0.398026,0.00986842,0.348684,-2.118785e-17,0
0.401316,0.00328947,0.351974,1.574291e-17,0
0.398026,0.00657895,0.351974,-1.163409e-17,0
0.417763,0.00328947,0.348684,-1.516393e-17,0
0.411184,0.00986842,0.348684,-1.9663e-18,0
0.414474,0.00328947,0.351974,1.130153e-17,0
0.411184,0.00657895,0.351974,-5.994584e-18,0
0.430921,0.00328947,0.348684,-4.607122e-17,0
0.424342,0.00986842,0.348684,1.848963e-17,0
0.427632,0.00328947,0.351974,1.061035e-18,0
0.424342,0.00657895,0.351974,6.775969e-18,0
0.444079,0.00328947,0.348684,-6.337659e-17,0
0.4375,0.00986842,0.348684,4.059171e-17,0
0.440789,0.00328947,0.351974,-8.144406e-18,0
0.4375,0.00657895,0.351974,2.007077e-17,0
0.457237,0.00328947,0.348684,-6.342378e-17,0
0.450658,0.00986842,0.348684,5.229791e-17,0
0.453947,0.00328947,0.351974,-1.442002e-17,0
0.450658,0.00657895,0.351974,3.320208e-17,0
0.470395,0.00328947,0.348684,-4.660123e-17,0
0.463816,0.00986842,0.348684,4.821557e-17,0
0.467105,0.00328947,0.351974,-1.66083e-17,0
0.463816,0.00657895,0.351974,3.90315e-17,0
0.483553,0.00328947,0.348684,-3.072463e-17,0
0.476974,0.00986842,0.348684,3.212305e-17,0
0.480263,0.00328947,0.351974,-1.61603e-17,0
0.476974,0.00657895,0.351974,3.890159e-17,0
0.496711,0.00328947,0.348684,-2.341645e-17,0
0.490132,0.00986842,0.348684,2.496136e-17,0
0.493421,0.00328947,0.351974,-2.069769e-17,0
0.490132,0.00657895,0.351974,4.139208e-17,0
0.509868,0.00328947,0.348684,-1.782936e-17,0
0.503289,0.00986842,0.348684,2.484485e-17,0
0.506579,0.00328947,0.351974,-2.655573e-17,0
0.503289,0.00657895,0.351974,3.753565e-17,0
0.523026,0.00328947,0.348684,-2.481808e-17,0
0.516447,0.00986842,0.348684,2.29657e-17,0
0.519737,0.00328947,0.351974,-3.285434e-17,0
0.516447,0.00657895,0.351974,2.507474e-17,0
0.536184,0.00328947,0.348684,-4.795385e-17,0
0.529605,0.00986842,0.348684,3.470826e-17,0
0.532895,0.00328947,0.351974,-3.638364e-17,0
0.529605,0.00657895,0.351974,2.01902e-17,0
0.549342,0.00328947,0.348684,-8.679208e-17,0
0.542763,0.00986842,0.348684,6.611597e-17,0
0.546053,0.00328947,0.351974,-4.662791e-17,0
0.542763,0.00657895,0.351974,3.229752e-17,0
0.5625,0.00328947,0.348684,-1.254086e-16,0
0.555921,0.00986842,0.348684,1.067133e-16,0
0.559211,0.00328947,0.351974,-6.238394e-17,0
0.555921,0.00657895,0.351974,5.45685e-17,0
0.575658,0.00328947,0.348684,-1.639985e-16,0
0.569079,0.00986842,0.348684,1.474066e-16,0
0.572368,0.00328947,0.351974,-8.687492e-17,0
0.569079,0.00657895,0.351974,7.526876e-17,0
0.588816,0.00328947,0.348684,-1.999198e-16,0
0.582237,0.00986842,0.348684,1.951807e-16,0
0.585526,0.00328947,0.351974,-1.15061e-16,0
0.582237,0.00657895,0.351974,8.927774e-17,0
0.601974,0.00328947,0.348684,-2.229707e-16,0
0.595395,0.00986842,0.348684,2.378457e-16,0
0.598684,0.00328947,0.351974,-1.379944e-16,0
0.595395,0.00657895,0.351974,9.927756e-17,0
0.615132,0.00328947,0.348684,-2.25577e-16,0
0.608553,0.00986842,0.348684,2.576272e-16,0
0.611842,0.00328947,0.351974,-1.533835e-16,0
0.608553,0.00657895,0.351974,1.056709e-16,0
0.628289,0.00328947,0.348684,-1.921327e-16,0
0.621711,0.00986842,0.348684,2.482913e-16,0
0.625,0.00328947,0.351974,-1.53326e-16,0
0.621711,0.00657895,0.351974,1.014258e-16,0
0.641447,0.00328947,0.348684,-1.383335e-16,0
0.634868,0.00986842,0.348684,1.886923e-16,0
0.638158,0.00328947,0.351974,-1.280859e-16,0
0.634868,0.00657895,0.351974,7.55645e-17,0
0.654605,0.00328947,0.348684,-1.307975e-16,0
0.648026,0.00986842,0.348684,1.430974e-16,0
0.651316,0.00328947,0.351974,-1.141049e-16,0
0.648026,0.00657895,0.351974,5.235698e-17,0
0.667763,0.00328947,0.348684,-1.566564e-16,0
0.661184,0.00986842,0.348684,1.71988e-16,0
0.664474,0.00328947,0.351974,-1.276223e-16,0
0.661184,0.00657895,0.351974,5.340941e-17,0
0.680921,0.00328947,0.348684,-1.244477e-16,0
0.674342,0.00986842,0.348684,1.83753e-16,0
0.677632,0.00328947,0.351974,-1.106142e-16,0
0.674342,0.00657895,0.351974,3.416916e-17,0
0.694079,0.00328947,0.348684,-8.809442e-17,0
0.6875,0.00986842,0.348684,1.517091e-16,0
0.690789,0.00328947,0.351974,-8.432398e-17,0
0.6875,0.00657895,0.351974,1.682641e-17,0
0.707237,0.00328947,0.348684,-6.219992e-17,0
0.700658,0.00986842,0.348684,1.14911e-16,0
0.703947,0.00328947,0.351974,-6.249402e-17,0
0.700658,0.00657895,0.351974,4.935845e-18,0
0.720395,0.00328947,0.348684,-3.348624e-17,0
0.713816,0.00986842,0.348684,8.636228e-17,0
0.717105,0.00328947,0.351974,-4.023905e-17,0
0.713816,0.00657895,0.351974,-1.125811e-18,0
0.733553,0.00328947,0.348684,-3.960572e-18,0
0.726974,0.00986842,0.348684,4.736977e-17,0
0.730263,0.00328947,0.351974,-9.328198e-18,0
0.726974,0.00657895,0.351974,-6.272418e-18,0
0.746711,0.00328947,0.348684,6.680616e-18,0
0.740132,0.00986842,0.348684,5.082984e-18,0
0.743421,0.00328947,0.351974,4.302706e-18,0
0.740132,0.00657895,0.351974,-3.32123e-18,0
0.759868,0.00328947,0.348684,9.932059e-18,0
0.753289,0.00986842,0.348684,-7.519841e-18,0
0.756579,0.00328947,0.351974,9.676488e-18,0
0.753289,0.00657895,0.351974,-2.032433e-18,0
0.773026,0.00328947,0.348684,8.308925e-18,0
0.766447,0.00986842,0.348684,-1.092915e-17,0
0.769737,0.00328947,0.351974,9.164228e-18,0
0.766447,0.00657895,0.351974,-7.639634e-19,0
0.786184,0.00328947,0.348684,5.18057e-18,0
0.779605,0.00986842,0.348684,-7.915942e-18,0
0.782895,0.00328947,0.351974,6.030039e-18,0
0.779605,0.00657895,0.351974,3.650344e-19,0
0.799342,0.00328947,0.348684,2.275188e-18,0
0.792763,0.00986842,0.348684,-3.621862e-18,0
0.796053,0.00328947,0.351974,2.748051e-18,0
0.792763,0.00657895,0.351974,8.13332e-19,0
0.8125,0.00328947,0.348684,2.044138e-19,0
0.805921,0.00986842,0.348684,-4.63926e-19,0
0.809211,0.00328947,0.351974,3.948141e-19,0
0.805921,0.00657895,0.351974,6.832026e-19,0
0.825658,0.00328947,0.348684,-7.021313e-19,0
0.819079,0.00986842,0.348684,9.260511e-19,0
0.822368,0.00328947,0.351974,-6.376543e-19,0
0.819079,0.00657895,0.351974,3.18499e-19,0
0.838816,0.00328947,0.348684,-6.984967e-19,0
0.832237,0.00986842,0.348684,9.596573e-19,0
0.835526,0.00328947,0.351974,-7.518719e-19,0
0.832237,0.00657895,0.351974,9.458318e-20,0
0.851974,0.00328947,0.348684,-2.297872e-19,0
0.845395,0.00986842,0.348684,4.947428e-19,0
0.848684,0.00328947,0.351974,-3.22051e-19,0
0.845395,0.00657895,0.351974,5.189075e-21,0
0.865132,0.00328947,0.348684,1.302084e-20,0
0.858553,0.00986842,0.348684,4.230858e-20,0
0.861842,0.00328947,0.351974,-1.633732e-20,0
0.858553,0.00657895,0.351974,-4.653363e-20,0
0.878289,0.00328947,0.348684,2.091501e-20,0
0.871711,0.00986842,0.348684,-5.278577e-20,0
0.875,0.00328947,0.351974,2.536195e-20,0
0.871711,0.00657895,0.351974,-2.211797e-20,0
0.891447,0.00328947,0.348684,2.8908e-21,0
0.884868,0.00986842,0.348684,-1.58666e-20,0
0.888158,0.00328947,0.351974,6.188426e-21,0
0.884868,0.00657895,0.351974,2.456931e-22,0
0.904605,0.00328947,0.348684,-2.602955e-23,0
0.898026,0.00986842,0.348684,-6.022429e-22,0
0.901316,0.00328947,0.351974,3.260854e-22,0
0.898026,0.00657895,0.351974,1.277954e-21,0
0.917763,0.00328947,0.348684,-1.359513e-23,0
0.911184,0.00986842,0.348684,1.843301e-22,0
0.914474,0.00328947,0.351974,-8.344608e-24,0
0.911184,0.00657895,0.351974,3.551949e-23,0
0.930921,0.00328947,0.348684,1.273748e-25,0
0.924342,0.00986842,0.348684,1.153327e-23,0
0.927632,0.00328947,0.351974,7.180448e-26,0
0.924342,0.00657895,0.351974,-1.270581e-23,0
0.944079,0.00328947,0.348684,1.526612e-26,0
0.9375,0.00986842,0.348684,-7.25889e-25,0
0.940789,0.00328947,0.351974,1.43155e-26,0
0.9375,0.00657895,0.351974,-4.325531e-27,0
0.957237,0.00328947,0.348684,-5.438627e-28,0
0.950658,0.00986842,0.348684,-2.074772e-26,0
0.953947,0.00328947,0.351974,-1.767718e-28,0
0.950658,0.00657895,0.351974,1.986224e-26,0
0.970395,0.00328947,0.348684,2.283694e-30,0
0.963816,0.00986842,0.348684,3.949008e-28,0
0.967105,0.00328947,0.351974,-2.477295e-30,0
0.963816,0.00657895,0.351974,-9.466405e-29,0
0.983553,0.00328947,0.348684,2.230198e-32,0
0.976974,0.00986842,0.348684,1.990168e-30,0
0.980263,0.00328947,0.351974,-3.40657e-33,0
0.976974,0.00657895,0.351974,-1.683845e-30,0
0.996711,0.00328947,0.348684,-1.312425e-34,0
0.990132,0.00986842,0.348684,-1.437132e-32,0
0.993421,0.00328947,0.351974,-5.199042e-34,0
0.990132,0.00657895,0.351974,-2.480379e-32,0
0.00986842,0.0164474,0.348684,-1.25061e-22,0
0.00328947,0.0230263,0.348684,1.439933e-23,0
0.00657895,0.0164474,0.351974,-1.043425e-23,0
0.00328947,0.0197368,0.351974,3.465757e-23,0
0.0230263,0.0164474,0.348684,2.682085e-21,0
0.0164474,0.0230263,0.348684,6.5018e-22,0
0.0197368,0.0164474,0.351974,2.363884e-22,0
0.0164474,0.0197368,0.351974,-4.203955e-22,0
0.0361842,0.0164474,0.348684,5.545823e-20,0
0.0296053,0.0230263,0.348684,1.795694e-20,0
0.0328947,0.0164474,0.351974,3.18116e-20,0
0.0296053,0.0197368,0.351974,1.675552e-20,0
0.0493421,0.0164474,0.348684,2.297464e-19,0
0.0427632,0.0230263,0.348684,2.472204e-20,0
0.0460526,0.0164474,0.351974,1.786169e-19,0
0.0427632,0.0197368,0.351974,1.13168e-19,0
0.0625,0.0164474,0.348684,1.845534e-19,0
0.0559211,0.0230263,0.348684,-1.781472e-19,0
0.0592105,0.0164474,0.351974,1.887661e-19,0
0.0559211,0.0197368,0.351974,1.779375e-19,0
0.0756579,0.0164474,0.348684,-1.002666e-18,0
0.0690789,0.0230263,0.348684,-6.261364e-19,0
0.0723684,0.0164474,0.351974,-8.931651e-19,0
0.0690789,0.0197368,0.351974,-2.785399e-19,0
0.0888158,0.0164474,0.348684,-3.231725e-18,0
0.0822368,0.0230263,0.348684,-4.015201e-19,0
0.0855263,0.0164474,0.351974,-3.18889e-18,0
0.0822368,0.0197368,0.351974,-1.277691e-18,0
0.101974,0.0164474,0.348684,-4.234115e-18,0
0.0953947,0.0230263,0.348684,1.658675e-18,0
0.0986842,0.0164474,0.351974,-4.457086e-18,0
0.0953947,0.0197368,0.351974,-1.593119e-18,0
0.115132,0.0164474,0.348684,-2.554763e-18,0
0.108553,0.0230263,0.348684,4.090547e-18,0
0.111842,0.0164474,0.351974,-2.929468e-18,0
0.108553,0.0197368,0.351974,-5.209126e-19,0
0.128289,0.0164474,0.348684,-2.036479e-19,0
0.121711,0.0230263,0.348684,3.288055e-18,0
0.125,0.0164474,0.351974,-5.191527e-19,0
0.121711,0.0197368,0.351974,3.072343e-19,0
0.141447,0.0164474,0.348684,3.28003e-19,0
0.134868,0.0230263,0.348684,-1.025635e-18,0
0.138158,0.0164474,0.351974,3.464856e-19,0
0.134868,0.0197368,0.351974,-4.848801e-19,0
0.154605,0.0164474,0.348684,-4.790405e-19,0
0.148026,0.0230263,0.348684,-4.147234e-18,0
0.151316,0.0164474,0.351974,1.037763e-19,0
0.148026,0.0197368,0.351974,-1.630312e-18,0
0.167763,0.0164474,0.348684,3.864968e-19,0
0.161184,0.0230263,0.348684,-1.74576e-18,0
0.164474,0.0164474,0.351974,3.4906e-19,0
0.161184,0.0197368,0.351974,-9.463987e-19,0
0.180921,0.0164474,0.348684,5.329803e-18,0
0.174342,0.0230263,0.348684,2.403391e-18,0
0.177632,0.0164474,0.351974,2.111513e-18,0
0.174342,0.0197368,0.351974,1.649068e-18,0
0.194079,0.0164474,0.348684,1.669737e-17,0
0.1875,0.0230263,0.348684,1.078385e-18,0
0.190789,0.0164474,0.351974,6.50584e-18,0
0.1875,0.0197368,0.351974,3.723032e-18,0
0.207237,0.0164474,0.348684,4.216589e-17,0
0.200658,0.0230263,0.348684,-3.844022e-18,0
0.203947,0.0164474,0.351974,1.877272e-17,0
0.200658,0.0197368,0.351974,6.20309e-18,0
0.220395,0.0164474,0.348684,9.537082e-17,0
0.213816,0.0230263,0.348684,-1.894509e-17,0
0.217105,0.0164474,0.351974,4.767484e-17,0
0.213816,0.0197368,0.351974,1.13433e-17,0
0.233553,0.0164474,0.348684,1.898718e-16,0
0.226974,0.0230263,0.348684,-5.093631e-17,0
0.230263,0.0164474,0.351974,1.088748e-16,0
0.226974,0.0197368,0.351974,2.144342e-17,0
0.246711,0.0164474,0.348684,2.636844e-16,0
0.240132,0.0230263,0.348684,-1.587915e-16,0
0.243421,0.0164474,0.351974,1.783562e-16,0
0.240132,0.0197368,0.351974,1.793617e-17,0
0.259868,0.0164474,0.348684,2.38595e-16,0
0.253289,0.0230263,0.348684,-3.022355e-16,0
0.256579,0.0164474,0.351974,1.989311e-16,0
0.253289,0.0197368,0.351974,-1.369334e-17,0
0.273026,0.0164474,0.348684,8.4889e-17,0
0.266447,0.0230263,0.348684,-2.731063e-16,0
0.269737,0.0164474,0.351974,1.340046e-16,0
0.266447,0.0197368,0.351974,-2.741756e-17,0
0.286184,0.0164474,0.348684,-7.785362e-17,0
0.279605,0.0230263,0.348684,-8.710782e-17,0
0.282895,0.0164474,0.351974,1.493604e-17,0
0.279605,0.0197368,0.351974,-3.268423e-17,0
0.299342,0.0164474,0.348684,-2.551155e-16,0
0.292763,0.0230263,0.348684,7.848402e-17,0
0.296053,0.0164474,0.351974,-1.056557e-16,0
0.292763,0.0197368,0.351974,5.460867e-18,0
0.3125,0.0164474,0.348684,-5.204423e-16,0
0.305921,0.0230263,0.348684,8.803252e-17,0
0.309211,0.0164474,0.351974,-2.982305e-16,0
0.305921,0.0197368,0.351974,-4.057889e-17,0
0.325658,0.0164474,0.348684,-4.424864e-16,0
0.319079,0.0230263,0.348684,6.779602e-16,0
0.322368,0.0164474,0.351974,-4.021277e-16,0
0.319079,0.0197368,0.351974,-1.744771e-17,0
0.338816,0.0164474,0.348684,-1.045083e-16,0
0.332237,0.0230263,0.348684,8.793238e-16,0
0.335526,0.0164474,0.351974,-1.996098e-16,0
0.332237,0.0197368,0.351974,1.3307e-16,0
0.351974,0.0164474,0.348684,-1.867389e-16,0
0.345395,0.0230263,0.348684,6.260618e-17,0
0.348684,0.0164474,0.351974,-1.173057e-16,0
0.345395,0.0197368,0.351974,5.852153e-17,0
0.365132,0.0164474,0.348684,-4.061827e-16,0
0.358553,0.0230263,0.348684,-1.876756e-17,0
0.361842,0.0164474,0.351974,-2.52719e-16,0
0.358553,0.0197368,0.351974,-1.706844e-17,0
0.378289,0.0164474,0.348684,-3.70335e-16,0
0.371711,0.0230263,0.348684,5.37737e-16,0
0.375,0.0164474,0.351974,-3.164301e-16,0
0.371711,0.0197368,0.351974,-1.650527e-16,0
0.391447,0.0164474,0.348684,2.873895e-17,0
0.384868,0.0230263,0.348684,6.318737e-16,0
0.388158,0.0164474,0.351974,-1.65206e-16,0
0.384868,0.0197368,0.351974,1.333789e-16,0
0.404605,0.0164474,0.348684,5.466947e-16,0
0.398026,0.0230263,0.348684,4.456803e-16,0
0.401316,0.0164474,0.351974,2.314399e-16,0
0.398026,0.0197368,0.351974,1.960214e-16,0
0.417763,0.0164474,0.348684,8.274899e-16,0
0.411184,0.0230263,0.348684,-4.702426e-16,0
0.414474,0.0164474,0.351974,5.070478e-16,0
0.411184,0.0197368,0.351974,-9.962616e-17,0
0.430921,0.0164474,0.348684,1.101514e-15,0
0.424342,0.0230263,0.348684,-9.751183e-16,0
0.427632,0.0164474,0.351974,7.34272e-16,0
0.424342,0.0197368,0.351974,-1.734096e-16,0
0.444079,0.0164474,0.348684,1.121404e-15,0
0.4375,0.0230263,0.348684,-1.891946e-16,0
0.440789,0.0164474,0.351974,9.188903e-16,0
0.4375,0.0197368,0.351974,1.973342e-16,0
0.457237,0.0164474,0.348684,6.958877e-16,0
0.450658,0.0230263,0.348684,-1.233792e-15,0
0.453947,0.0164474,0.351974,8.017633e-16,0
0.450658,0.0197368,0.351974,-1.230834e-16,0
0.470395,0.0164474,0.348684,4.406719e-17,0
0.463816,0.0230263,0.348684,-1.10862e-15,0
0.467105,0.0164474,0.351974,4.185841e-16,0
0.463816,0.0197368,0.351974,-2.28041e-16,0
0.483553,0.0164474,0.348684,-2.730744e-16,0
0.476974,0.0230263,0.348684,-6.603216e-16,0
0.480263,0.0164474,0.351974,8.061918e-17,0
0.476974,0.0197368,0.351974,5.744961e-17,0
0.496711,0.0164474,0.348684,-1.612169e-16,0
0.490132,0.0230263,0.348684,3.495912e-18,0
0.493421,0.0164474,0.351974,-1.955089e-18,0
0.490132,0.0197368,0.351974,5.57509e-16,0
0.509868,0.0164474,0.348684,1.275627e-17,0
0.503289,0.0230263,0.348684,2.453511e-16,0
0.506579,0.0164474,0.351974,-1.234154e-16,0
0.503289,0.0197368,0.351974,6.572697e-16,0
0.523026,0.0164474,0.348684,4.702898e-16,0
0.516447,0.0230263,0.348684,4.518306e-16,0
0.519737,0.0164474,0.351974,-1.105701e-16,0
0.516447,0.0197368,0.351974,1.160838e-16,0
0.536184,0.0164474,0.348684,1.1733e-15,0
0.529605,0.0230263,0.348684,-1.351016e-16,0
0.532895,0.0164474,0.351974,4.001672e-16,0
0.529605,0.0197368,0.351974,-4.908344e-16,0
0.549342,0.0164474,0.348684,1.664643e-15,0
0.542763,0.0230263,0.348684,-1.686503e-15,0
0.546053,0.0164474,0.351974,1.045063e-15,0
0.542763,0.0197368,0.351974,-1.009075e-15,0
0.5625,0.0164474,0.348684,1.718333e-15,0
0.555921,0.0230263,0.348684,-2.215127e-15,0
0.559211,0.0164474,0.351974,1.559831e-15,0
0.555921,0.0197368,0.351974,-1.192473e-15,0
0.575658,0.0164474,0.348684,1.465708e-15,0
0.569079,0.0230263,0.348684,-4.180781e-15,0
0.572368,0.0164474,0.351974,1.684856e-15,0
0.569079,0.0197368,0.351974,-1.641739e-15,0
0.588816,0.0164474,0.348684,1.380656e-15,0
0.582237,0.0230263,0.348684,-3.138952e-15,0
0.585526,0.0164474,0.351974,1.739223e-15,0
0.582237,0.0197368,0.351974,-1.895978e-15,0
0.601974,0.0164474,0.348684,1.492422e-15,0
0.595395,0.0230263,0.348684,-2.528271e-15,0
0.598684,0.0164474,0.351974,1.725292e-15,0
0.595395,0.0197368,0.351974,-1.553219e-15,0
0.615132,0.0164474,0.348684,1.407257e-15,0
0.608553,0.0230263,0.348684,-4.835127e-15,0
0.611842,0.0164474,0.351974,1.447946e-15,0
0.608553,0.0197368,0.351974,-1.048116e-15,0
0.628289,0.0164474,0.348684,1.002813e-15,0
0.621711,0.0230263,0.348684,-1.257047e-15,0
0.625,0.0164474,0.351974,7.392163e-16,0
0.621711,0.0197368,0.351974,-7.854285e-16,0
0.641447,0.0164474,0.348684,-3.502542e-16,0
0.634868,0.0230263,0.348684,-2.321743e-15,0
0.638158,0.0164474,0.351974,-3.653827e-17,0
0.634868,0.0197368,0.351974,-6.839232e-16,0
0.654605,0.0164474,0.348684,-7.089855e-17,0
0.648026,0.0230263,0.348684,-2.125349e-15,0
0.651316,0.0164474,0.351974,-1.379679e-15,0
0.648026,0.0197368,0.351974,-2.103736e-15,0
0.667763,0.0164474,0.348684,6.14607e-16,0
0.661184,0.0230263,0.348684,-1.382829e-15,0
0.664474,0.0164474,0.351974,6.169319e-16,0
0.661184,0.0197368,0.351974,-2.484182e-15,0
0.680921,0.0164474,0.348684,8.641297e-16,0
0.674342,0.0230263,0.348684,-4.408587e-15,0
0.677632,0.0164474,0.351974,8.438938e-16,0
0.674342,0.0197368,0.351974,-2.00396e-15,0
0.694079,0.0164474,0.348684,9.538148e-16,0
0.6875,0.0230263,0.348684,-3.186031e-15,0
0.690789,0.0164474,0.351974,1.034074e-15,0
0.6875,0.0197368,0.351974,-1.113548e-15,0
0.707237,0.0164474,0.348684,5.137901e-16,0
0.700658,0.0230263,0.348684,-2.133344e-15,0
0.703947,0.0164474,0.351974,8.757503e-16,0
0.700658,0.0197368,0.351974,-4.590668e-16,0
0.720395,0.0164474,0.348684,5.906121e-16,0
0.713816,0.0230263,0.348684,-9.080067e-16,0
0.717105,0.0164474,0.351974,7.582585e-16,0
0.713816,0.0197368,0.351974,5.673076e-17,0
0.733553,0.0164474,0.348684,2.638876e-16,0
