x,y,z,g,g0
0.490132,0.00657895,0.351974,7.274862e-16,0
0.509868,0.00328947,0.348684,-1.693679e-15,0
0.503289,0.00986842,0.348684,1.062242e-15,0
0.506579,0.00328947,0.351974,-4.428156e-16,0
0.503289,0.00657895,0.351974,1.333216e-15,0
0.523026,0.00328947,0.348684,-2.342983e-15,0
0.516447,0.00986842,0.348684,2.088243e-15,0
0.519737,0.00328947,0.351974,-9.489974e-16,0
0.516447,0.00657895,0.351974,1.749535e-15,0
0.536184,0.00328947,0.348684,-2.628086e-15,0
0.529605,0.00986842,0.348684,3.009975e-15,0
0.532895,0.00328947,0.351974,-1.472813e-15,0
0.529605,0.00657895,0.351974,2.112542e-15,0
0.549342,0.00328947,0.348684,-2.60618e-15,0
0.542763,0.00986842,0.348684,3.203296e-15,0
0.546053,0.00328947,0.351974,-1.947779e-15,0
0.542763,0.00657895,0.351974,2.121391e-15,0
0.5625,0.00328947,0.348684,-2.326788e-15,0
0.555921,0.00986842,0.348684,2.832449e-15,0
0.559211,0.00328947,0.351974,-2.231985e-15,0
0.555921,0.00657895,0.351974,1.97412e-15,0
0.575658,0.00328947,0.348684,-3.014884e-15,0
0.569079,0.00986842,0.348684,2.048508e-15,0
0.572368,0.00328947,0.351974,-2.737528e-15,0
0.569079,0.00657895,0.351974,1.59387e-15,0
0.588816,0.00328947,0.348684,-6.530462e-15,0
0.582237,0.00986842,0.348684,3.232836e-15,0
0.585526,0.00328947,0.351974,-4.771339e-15,0
0.582237,0.00657895,0.351974,2.19703e-15,0
0.601974,0.00328947,0.348684,-2.24501e-15,0
0.595395,0.00986842,0.348684,8.155903e-15,0
0.598684,0.00328947,0.351974,-8.782159e-16,0
0.595395,0.00657895,0.351974,6.036178e-16,0
0.615132,0.00328947,0.348684,-4.727329e-15,0
0.608553,0.00986842,0.348684,3.661946e-15,0
0.611842,0.00328947,0.351974,-3.891024e-15,0
0.608553,0.00657895,0.351974,1.698924e-15,0
0.628289,0.00328947,0.348684,-5.978212e-15,0
0.621711,0.00986842,0.348684,5.475418e-15,0
0.625,0.00328947,0.351974,-4.711352e-15,0
0.621711,0.00657895,0.351974,1.784623e-15,0
0.641447,0.00328947,0.348684,-5.963501e-15,0
0.634868,0.00986842,0.348684,6.453095e-15,0
0.638158,0.00328947,0.351974,-4.973822e-15,0
0.634868,0.00657895,0.351974,1.849241e-15,0
0.654605,0.00328947,0.348684,-5.133027e-15,0
0.648026,0.00986842,0.348684,6.035203e-15,0
0.651316,0.00328947,0.351974,-4.349861e-15,0
0.648026,0.00657895,0.351974,1.211932e-15,0
0.667763,0.00328947,0.348684,-4.153342e-15,0
0.661184,0.00986842,0.348684,6.38121e-15,0
0.664474,0.00328947,0.351974,-3.739794e-15,0
0.661184,0.00657895,0.351974,5.522295e-16,0
0.680921,0.00328947,0.348684,-2.844496e-15,0
0.674342,0.00986842,0.348684,5.462952e-15,0
0.677632,0.00328947,0.351974,-2.648272e-15,0
0.674342,0.00657895,0.351974,-8.144944e-17,0
