iter,residual,lbe_calls,wall_seconds_raw,wall_seconds,accepted,phase
0,0.0004895694012443503,1,0.0005532661452889442,0.0,1,0
1,1.238041574447104e-05,202,0.07487820507958531,0.07432493893429637,1,0
2,8.384735322124873e-06,403,0.14612696995027363,0.1455737038049847,1,0
3,7.124939940011287e-06,604,0.2158582340925932,0.21530496794730425,1,0
4,6.014907340595927e-06,805,0.2875070539303124,0.28695378778502345,1,0
5,4.3624647271820035e-06,1006,0.3570713240187615,0.35651805787347257,1,0
6,3.167862345442844e-06,1207,0.42807852011173964,0.4275252539664507,1,0
7,3.2223698597427525e-06,1408,0.49883481301367283,0.4982815468683839,1,0
8,3.637599560349653e-06,1609,0.569131056079641,0.568577789934352,1,0
9,3.0786960499185363e-06,1810,0.6387747060507536,0.6382214399054646,1,0
10,2.077843582886874e-06,2011,0.7087310280185193,0.7081777618732303,1,0
11,1.664158489355077e-06,2212,0.7789823370985687,0.7784290709532797,1,0
12,2.1445342694428835e-06,2413,0.8485594799276441,0.8480062137823552,1,0
13,2.2319853948228922e-06,2614,0.9208621641155332,0.9203088979702443,1,0
14,1.7470223420843026e-06,2815,0.994076122995466,0.993522856850177,1,0
15,1.1045472932178367e-06,3016,1.0677124399226159,1.067159173777327,1,0
16,1.1677124795729425e-06,3217,1.1403949460946023,1.1398416799493134,1,0
17,1.4573845983478208e-06,3418,1.2131045919377357,1.2125513257924467,1,0
18,1.381339726744245e-06,3619,1.2849224631208926,1.2843691969756037,1,0
19,9.66131607982454e-07,3820,1.3547549820505083,1.3542017159052193,1,0
20,6.745846126405643e-07,4021,1.4254001469817013,1.4248468808364123,1,0
21,8.463044625223827e-07,4222,1.4967908510006964,1.4962375848554075,1,0
22,9.7375125764492e-07,4423,1.565975507022813,1.565422240877524,1,0
23,8.248972711484274e-07,4624,1.6352859500329942,1.6347326838877052,1,0
24,5.340108699388239e-07,4825,1.7053662280086428,1.7048129618633538,1,0
25,4.5991569912312896e-07,5026,1.7763160900212824,1.7757628238759935,1,0
26,6.034222279225078e-07,5227,1.8452969901263714,1.8447437239810824,1,0
27,6.238347704606776e-07,5428,1.9186625259462744,1.9181092598009855,1,0
28,4.7458183785968825e-07,5629,1.9992559829261154,1.9987027167808264,1,0
29,3.0449024651397307e-07,5830,2.0680690561421216,2.0675157899968326,1,0
30,3.357964365518046e-07,6031,2.1383926540147513,2.1378393878694624,1,0
31,4.163221257744806e-07,6232,2.2089431900531054,2.2083899239078164,1,0
32,3.857057994945745e-07,6433,2.2806935040280223,2.2801402378827333,1,0
33,2.6552601958893156e-07,6634,2.350279978942126,2.349726712796837,1,0
34,1.9146945056289664e-07,6835,2.4198690589983016,2.4193157928530127,1,0
35,2.447857292123578e-07,7036,2.49118132609874,2.490628059953451,1,0
36,2.7572766118545456e-07,7237,2.5605017179623246,2.5599484518170357,1,0
37,2.290079013920501e-07,7438,2.6295341569930315,2.6289808908477426,1,0
38,1.4755641651099833e-07,7639,2.699299450032413,2.698746183887124,1,0
39,1.3414753063261567e-07,7840,2.770795152988285,2.770241886842996,1,0
40,1.7422072854865514e-07,8041,2.844061593990773,2.843508327845484,1,0
41,1.7620960069973672e-07,8242,2.9147227599751204,2.9141694938298315,1,0
42,1.3171156179452276e-07,8443,2.9873847279231995,2.9868314617779106,1,0
43,8.630463856649421e-08,8644,3.0568131550680846,3.0562598889227957,1,0
44,9.838325831802463e-08,8845,3.126424256945029,3.12587099079974,1,0
45,1.1939149801664382e-07,9046,3.1951023859437555,3.1945491197984666,1,0
46,1.0841675163485758e-07,9247,3.2646100220736116,3.2640567559283227,1,0
47,7.421912885891384e-08,9448,3.3380327969789505,3.3374795308336616,1,0
48,5.656370449375446e-08,9649,3.40804183203727,3.407488565891981,1,0
49,7.220152587397226e-08,9850,3.4768688019830734,3.4763155358377844,1,0
50,7.930533903679782e-08,10051,3.551654784940183,3.551101518794894,1,0
51,6.498407763721893e-08,10252,3.6231444170698524,3.6225911509245634,1,0
52,4.2988406219379017e-08,10453,3.6964836861006916,3.6959304199554026,1,0
