iter,residual,lbe_calls,wall_seconds_raw,wall_seconds,accepted,phase
0,0.0015430721293487085,1,0.0003541288897395134,0.0,1,0
1,0.00024692993049438505,61,0.03589430102147162,0.035540172131732106,1,0
2,0.00016361388040452506,121,0.07283727498725057,0.07248314609751105,1,0
3,8.374007077914206e-05,181,0.10864742798730731,0.1082932990975678,1,0
4,5.5339449844885375e-05,241,0.14450016082264483,0.14414603193290532,1,0
5,3.8011045209073965e-05,301,0.18018223997205496,0.17982811108231544,1,0
6,2.8277731692954842e-05,361,0.21511913184076548,0.21476500295102596,1,0
7,2.190412964078023e-05,421,0.25054359482601285,0.25018946593627334,1,0
8,1.7428118348013447e-05,481,0.2859953809529543,0.2856412520632148,1,0
9,1.4230003232594721e-05,541,0.3211653030011803,0.3208111741114408,1,0
10,1.182467696102852e-05,601,0.35581969982013106,0.35546557093039155,1,0
11,9.979571422207205e-06,661,0.3912929859943688,0.3909388571046293,1,0
12,8.524571960081863e-06,721,0.42810867889784276,0.42775455000810325,1,0
13,7.367452083584242e-06,781,0.4625156989786774,0.4621615700889379,1,0
14,6.430731927775893e-06,841,0.4974853720050305,0.497131243115291,1,0
15,5.664446135588152e-06,901,0.5321563510224223,0.5318022221326828,1,0
16,5.031067949351855e-06,961,0.5679255658760667,0.5675714369863272,1,0
17,4.5012440881458905e-06,1021,0.6038845397997648,0.6035304109100252,1,0
18,4.0542757011662295e-06,1081,0.6404642469715327,0.6401101180817932,1,0
19,3.674303131197167e-06,1141,0.6771543328650296,0.6768002039752901,1,0
20,3.3486962117936294e-06,1201,0.713824501959607,0.7134703730698675,1,0
21,3.0675224557612587e-06,1261,0.7494733990170062,0.7491192701272666,1,0
22,2.8230010645079296e-06,1321,0.7852632128633559,0.7849090839736164,1,0
23,2.6090073166615956e-06,1381,0.8208866629283875,0.820532534038648,1,0
24,2.4205834770294084e-06,1441,0.8569576779846102,0.8566035490948707,1,0
25,2.2536671201732325e-06,1501,0.8944340718444437,0.8940799429547042,1,0
26,2.1049662245108427e-06,1561,0.9308598479256034,0.9305057190358639,1,0
27,1.971798808756121e-06,1621,0.9659197428263724,0.9655656139366329,1,0
28,1.8519445302071326e-06,1681,1.0013524920213968,1.0009983631316572,1,0
29,1.7435641803170461e-06,1741,1.0354891309980303,1.0351350021082908,1,0
30,1.6451370160988262e-06,1801,1.0703815990127623,1.0700274701230228,1,0
31,1.5553941828868435e-06,1861,1.1049055699259043,1.1045514410361648,1,0
32,1.4732696020885956e-06,1921,1.1398202800191939,1.1394661511294544,1,0
33,1.3978647058642753e-06,1981,1.1743266568519175,1.173972527962178,1,0
34,1.3284171491635035e-06,2041,1.2089519198052585,1.208597790915519,1,0
35,1.2642754598657553e-06,2101,1.243186263833195,1.2428321349434555,1,0
36,1.204879574845989e-06,2161,1.2776284008286893,1.2772742719389498,1,0
37,1.14974501850464e-06,2221,1.3132279049605131,1.3128737760707736,1,0
38,1.0984501032801463e-06,2281,1.3476922640111297,1.3473381351213902,1,0
39,1.0506257175061176e-06,2341,1.3832061369903386,1.382852008100599,1,0
40,1.0059471053982665e-06,2401,1.4192208959721029,1.4188667670823634,1,0
41,9.641272463696873e-07,2461,1.4541757418774068,1.4538216129876673,1,0
42,9.249115102587032e-07,2521,1.489724249811843,1.4893701209221035,1,0
43,8.880732865734986e-07,2581,1.525667954934761,1.5253138260450214,1,0
44,8.534103788660996e-07,2641,1.5614500048104674,1.5610958759207278,1,0
45,8.20742018342769e-07,2701,1.5973106930032372,1.5969565641134977,1,0
46,7.899063552823332e-07,2761,1.6326522899325937,1.6322981610428542,1,0
47,7.607583159374541e-07,2821,1.6680066308472306,1.667652501957491,1,0
48,7.331677571203822e-07,2881,1.7038220739923418,1.7034679451026022,1,0
49,7.070178633778993e-07,2941,1.7409040709026158,1.7405499420128763,1,0
50,6.822037366374153e-07,3001,1.7790404718834907,1.7786863429937512,1,0
51,6.586311446788648e-07,3061,1.8157129648607224,1.815358835970983,1,0
52,6.362154053179546e-07,3121,1.8515897039324045,1.851235575042665,1,0
53,6.148803859494672e-07,3181,1.8884419759269804,1.8880878470372409,1,0
54,5.945576025841408e-07,3241,1.9235558938235044,1.923201764933765,1,0
55,5.751854068724382e-07,3301,1.9581321738660336,1.957778044976294,1,0
56,5.567082516274299e-07,3361,1.9925774969160557,1.9922233680263162,1,0
57,5.390760266717914e-07,3421,2.0280705199111253,2.027716391021386,1,0
58,5.222434582647204e-07,3481,2.0628455558326095,2.06249142694287,1,0
59,5.0616956635297e-07,3541,2.098172064870596,2.0978179359808564,1,0
60,4.908171743999109e-07,3601,2.133055535843596,2.1327014069538563,1,0
