iter,residual,lbe_calls,wall_seconds_raw,wall_seconds,accepted,phase
0,0.0015430721293487085,1,0.00035422900691628456,0.0,1,0
1,6.280701690896873e-05,33,0.017933924915269017,0.017579695908352733,1,0
2,3.914970643704113e-05,65,0.03407503082416952,0.03372080181725323,1,0
3,2.6757395035326734e-05,97,0.048723254818469286,0.048369025811553,1,0
4,1.4939502209616369e-05,129,0.0634060138836503,0.06305178487673402,1,0
5,1.3648434387275503e-05,161,0.07862996682524681,0.07827573781833053,1,0
6,9.270135801749634e-06,193,0.09334446582943201,0.09299023682251573,1,0
7,8.602343078621873e-06,225,0.10769990482367575,0.10734567581675947,1,0
8,6.738166224785858e-06,257,0.12152912095189095,0.12117489194497466,1,0
9,5.114011142507427e-06,289,0.13516573188826442,0.13481150288134813,1,0
10,4.3494579214797634e-06,321,0.1493370640091598,0.14898283500224352,1,0
11,4.178139330379609e-06,353,0.1639607718680054,0.1636065428610891,1,0
12,3.5890510114000383e-06,385,0.17849191394634545,0.17813768493942916,1,0
13,3.3666568466390875e-06,417,0.19263457087799907,0.19228034187108278,1,0
14,2.99107483596877e-06,449,0.20696224900893867,0.20660802000202239,1,0
15,2.781547093527513e-06,481,0.2215975688304752,0.22124333982355893,1,0
16,2.481014784553076e-06,513,0.23570054187439382,0.23534631286747754,1,0
17,2.2193406584358404e-06,545,0.25036700000055134,0.25001277099363506,1,0
18,2.157677056654664e-06,577,0.2653349279426038,0.26498069893568754,1,0
19,1.9414647632022127e-06,609,0.2801868359092623,0.279832606902346,1,0
20,1.8599189618009123e-06,641,0.2950163527857512,0.29466212377883494,1,0
21,1.7040913080098395e-06,673,0.3092136839404702,0.30885945493355393,1,0
22,1.6115322801160648e-06,705,0.32329242187552154,0.32293819286860526,1,0
23,1.4683916427648601e-06,737,0.33752991794608533,0.33717568893916905,1,0
24,1.3554761533536225e-06,769,0.3516851000022143,0.35133087099529803,1,0
25,1.314663908672413e-06,801,0.36547274701297283,0.36511851800605655,1,0
26,1.206665890137625e-06,833,0.3787794238887727,0.37842519488185644,1,0
27,1.1542163178055945e-06,865,0.39208048093132675,0.39172625192441046,1,0
28,1.0774432386278183e-06,897,0.405775232007727,0.40542100300081074,1,0
29,1.022494749246912e-06,929,0.420046622864902,0.41969239385798573,1,0
30,9.601431973707895e-07,961,0.43452017684467137,0.4341659478377551,1,0
31,9.028767362008733e-07,993,0.4504310928750783,0.45007686386816204,1,0
32,8.782988464336661e-07,1025,0.4666594488080591,0.4663052198011428,1,0
33,8.125524844206788e-07,1057,0.4820119438227266,0.4816577148158103,1,0
34,7.757382693115828e-07,1089,0.4971223718021065,0.4967681427951902,1,0
35,7.329393644218888e-07,1121,0.5114393399562687,0.5110851109493524,1,0
36,6.897996882565832e-07,1153,0.5260881138965487,0.5257338848896325,1,0
37,6.624089776047821e-07,1185,0.5402667999733239,0.5399125709664077,1,0
38,6.267962045321982e-07,1217,0.5546609938610345,0.5543067648541182,1,0
39,6.035393923167616e-07,1249,0.5687376467976719,0.5683834177907556,1,0
40,5.64757450848541e-07,1281,0.5838324648793787,0.5834782358724624,1,0
41,5.325754962456031e-07,1313,0.5999640238005668,0.5996097947936505,1,0
42,5.182473388574286e-07,1345,0.614695694996044,0.6143414659891278,1,0
43,4.874985659412403e-07,1377,0.6294434268493205,0.6290891978424042,1,0
