step,time,transverse_centroid_offset,transverse_rms_radius,max_electric_field,max_capillary_acceleration,pass_metric,gas_charge_leakage_fraction,vof_mass_relative_error,divergence_reduction_ratio
0.0,0.0,0.05659615711335907,0.1918251156652851,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.001,0.056872776811582836,0.1920040882910562,0.0049974744581866865,0.0,0.00032624993845342676,0.0,-0.00032624993845342676,1.0
2.0,0.002,0.05714976353262605,0.1921824566509631,0.004996411427926415,0.0,0.0003254523739220083,0.0,-0.0003254523739220083,1.0
3.0,0.003,0.057427088649465385,0.19236021556391072,0.004995718315015959,0.0,0.00032477801858954436,0.0,-0.00032477801858954436,1.0
4.0,0.004,0.057704744208842064,0.19253736678500485,0.004995025502932314,0.0,0.0003241017811241864,0.0,-0.0003241017811241864,1.0
5.0,0.005,0.05798272239992924,0.19271391205930602,0.00499433299054624,0.0,0.0003234236712914562,0.0,-0.0003234236712914562,1.0
6.0,0.006,0.05826101555105927,0.1928898531216007,0.004993640776788737,0.0,0.00032274369970941574,0.0,-0.00032274369970941574,1.0
7.0,0.007,0.058539616126690654,0.1930651916963656,0.004992948860655176,0.0,0.00032206187734751257,0.0,-0.00032206187734751257,1.0
8.0,0.008,0.058818516724493494,0.19323992949780633,0.004992257241206246,0.0,0.00032137821533739785,0.0,-0.00032137821533739785,1.0
9.0,0.009000000000000001,0.05909771007253076,0.19341406822992993,0.004991565917567531,0.0,0.0003206927248912139,0.0,-0.0003206927248912139,1.0
10.0,0.01,0.05937718902650959,0.19358760958663385,0.00499087488892862,0.0,0.00032000541725929477,0.0,-0.00032000541725929477,1.0
11.0,0.011,0.05965694656710045,0.19376055525180352,0.004990184154541817,0.0,0.0003193163037059632,0.0,-0.0003193163037059632,1.0
12.0,0.012,0.05993697579731629,0.1939329068994147,0.004989493713720746,0.0,0.00031862539549820657,0.0,-0.00031862539549820657,1.0
13.0,0.013000000000000001,0.060217269939955506,0.1941046661936378,0.00498880356583883,0.0,0.00031793270389535166,0.0,-0.00031793270389535166,1.0
14.0,0.014,0.06049782233509692,0.1942758347889435,0.004988113710327806,0.0,0.00031723824014506796,0.0,-0.00031723824014506796,1.0
15.0,0.015,0.06077862643765575,0.19444641433020873,0.004987424146676202,0.0,0.00031654201548025895,0.0,-0.00031654201548025895,1.0
16.0,0.016,0.06105967581498971,0.19461640645282213,0.004986734874427813,0.0,0.0003158440411138441,0.0,-0.0003158440411138441,1.0
17.0,0.017,0.06134096414456054,0.19478581278278928,0.004986045893180207,0.0,0.0003151443282415345,0.0,-0.0003151443282415345,1.0
18.0,0.018000000000000002,0.06162248521164604,0.19495463493683698,0.00498535720258323,0.0,0.00031444288803594844,0.0,-0.00031444288803594844,1.0
19.0,0.019,0.06190423290710468,0.19512287452251678,0.004984668802337628,0.0,0.0003137397316488322,0.0,-0.0003137397316488322,1.0
20.0,0.02,0.062186201225186505,0.19529053313830758,0.004983980692193557,0.0,0.00031303487020928333,0.0,-0.00031303487020928333,1.0
21.0,0.021,0.06246838426139546,0.1954576123737172,0.004983292871949219,0.0,0.000312328314823751,0.0,-0.000312328314823751,1.0
