step,time,transverse_centroid_offset,transverse_rms_radius,max_electric_field,max_capillary_acceleration,pass_metric,gas_charge_leakage_fraction,vof_mass_relative_error,divergence_reduction_ratio
0.0,0.0,0.05659615711335907,0.1918251156652851,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.001,0.05689235837819565,0.19201671673508164,0.005944107275948974,0.0,0.00034931241289470893,0.0,-0.00034931241289470893,1.0
2.0,0.002,0.057188976721315954,0.1922076242333753,0.005942850532282395,0.0,0.0003484164421897473,0.0,-0.0003484164421897473,1.0
3.0,0.003,0.05748598169256775,0.19239783338021985,0.005941963828035448,0.0,0.00034764325729974566,0.0,-0.00034764325729974566,1.0
4.0,0.004,0.057783363560390044,0.19258734632703514,0.005941077533943064,0.0,0.0003468677637801232,0.0,-0.0003468677637801232,1.0
5.0,0.005,0.05808111277962831,0.19277616521214302,0.005940191648406786,0.0,0.00034608997432505895,0.0,-0.00034608997432505895,1.0
6.0,0.006,0.058379219986954334,0.19296429216043887,0.0059393061699196965,0.0,0.0003453099028274398,0.0,-0.0003453099028274398,1.0
7.0,0.007,0.05867767599662507,0.1931517292833408,0.005938421097073658,0.0,0.0003445275636688727,0.0,-0.0003445275636688727,1.0
8.0,0.008,0.058976471796422646,0.19333847867884424,0.005937536428560967,0.0,0.00034374297145489674,0.0,-0.00034374297145489674,1.0
9.0,0.009000000000000001,0.059275598543721955,0.1935245424316244,0.00593665216317372,0.0,0.00034295614090051885,0.0,-0.00034295614090051885,1.0
10.0,0.01,0.05957504756167385,0.19370992261316075,0.005935768299802345,0.0,0.00034216708677159424,0.0,-0.00034216708677159424,1.0
11.0,0.011,0.05987481033547678,0.19389462128187412,0.005934884837433445,0.0,0.0003413758238522968,0.0,-0.0003413758238522968,1.0
12.0,0.012,0.06017487850874704,0.1940786404832695,0.005934001775147508,0.0,0.00034058236692924293,0.0,-0.00034058236692924293,1.0
13.0,0.013000000000000001,0.060475243879975674,0.19426198225008195,0.005933119112116469,0.0,0.00033978673077705857,0.0,-0.00033978673077705857,1.0
14.0,0.014,0.060775898399069175,0.19444464860242408,0.005932236847601224,0.0,0.0003389889301546045,0.0,-0.0003389889301546045,1.0
15.0,0.015,0.06107683416397401,0.19462664154793327,0.005931354980949105,0.0,0.00033818897979620566,0.0,-0.00033818897979620566,1.0
16.0,0.016,0.0613780434173793,0.19480796308191878,0.0059304735115914475,0.0,0.000337386894412095,0.0,-0.000337386894412095,1.0
17.0,0.017,0.06167951854350179,0.19498861518750796,0.0059295924390411125,0.0,0.00033658268868363983,0.0,-0.00033658268868363983,1.0
18.0,0.018000000000000002,0.06198125206494164,0.19516859983579102,0.005928711762890128,0.0,0.0003357763772631195,0.0,-0.0003357763772631195,1.0
19.0,0.019,0.06228323663961701,0.1953479189859649,0.005927831482807306,0.0,0.00033496797477128304,0.0,-0.00033496797477128304,1.0
20.0,0.02,0.06258546505777038,0.19552657458547518,0.005926951598535961,0.0,0.0003341574957966831,0.0,-0.0003341574957966831,1.0
21.0,0.021,0.062887930239043,0.19570456857015708,0.005926072109891654,0.0,0.00033334495489678595,0.0,-0.00033334495489678595,1.0
22.0,0.022,0.06319062522962456,0.19588190286437412,0.005925193016760006,0.0,0.0003325303665946411,0.0,-0.0003325303665946411,1.0
23.0,0.023,0.06349354319946414,0.19605857938115592,0.005924314319094625,0.0,0.0003317137453808794,0.0,-0.0003317137453808794,1.0
24.0,0.024,0.06379667743955159,0.19623460002233373,0.0059234360169148955,0.0,0.0003308951057118259,0.0,-0.0003308951057118259,1.0
25.0,0.025,0.06410002135926127,0.19640996667867477,0.0059225581103040876,0.0,0.0003300744620102769,0.0,-0.0003300744620102769,1.0
26.0,0.026000000000000002,0.06440356848376254,0.19658468123001477,0.005921680599407296,0.0,0.0003292518286651669,0.0,-0.0003292518286651669,1.0
27.0,0.027,0.06470731245148438,0.19675874554538877,0.005920803484429553,0.0,0.00032842722003012526,0.0,-0.00032842722003012526,1.0
28.0,0.028,0.06501124701165008,0.19693216148316034,0.005919926765633962,0.0,0.00032760065042569675,0.0,-0.00032760065042569675,1.0
29.0,0.029,0.06531536602186064,0.19710493089114947,0.005919050443339854,0.0,0.0003267721341375651,0.0,-0.0003267721341375651,1.0
30.0,0.03,0.06561966344574355,0.19727705560675834,0.00591817451792104,0.0,0.00032594168541666413,0.0,-0.00032594168541666413,1.0
31.0,0.031,0.06592413335065357,0.197448537457096,0.005917298989804084,0.0,0.0003251093184802878,0.0,-0.0003251093184802878,1.0
32.0,0.032,0.06622876990542782,0.19761937825910106,0.005916423859466574,0.0,0.0003242750475098699,0.0,-0.0003242750475098699,1.0
33.0,0.033,0.06653356737819595,0.19778957981966327,0.005915549127435606,0.0,0.00032343888665387066,0.0,-0.00032343888665387066,1.0
34.0,0.034,0.06683852013424156,0.19795914393574313,0.005914674794286038,0.0,0.0003226008500251121,0.0,-0.0003226008500251121,1.0
35.0,0.035,0.06714362263391324,0.1981280723944903,0.005913800860639071,0.0,0.00032176095170244334,0.0,-0.00032176095170244334,1.0
36.0,0.036000000000000004,0.06744886943058713,0.19829636697336026,0.005912927327160705,0.0,0.0003209192057295196,0.0,-0.0003209192057295196,1.0
37.0,0.037,0.06775425516867682,0.19846402944022973,0.005912054194560242,0.0,0.0003200756261162452,0.0,-0.0003200756261162452,1.0
38.0,0.038,0.06805977458169211,0.19863106155351054,0.00591118146358889,0.0,0.0003192302268378855,0.0,-0.0003192302268378855,1.0
39.0,0.039,0.06836542249033688,0.19879746506226198,0.005910309135038383,0.0,0.00031838302183417877,0.0,-0.00031838302183417877,1.0
40.0,0.04,0.06867119380066397,0.19896324170630172,0.00590943720973962,0.0,0.0003175340250122227,0.0,-0.0003175340250122227,1.0
41.0,0.041,0.06897708350226145,0.1991283932163155,0.005908565688561333,0.0,0.0003166832502425887,0.0,-0.0003166832502425887,1.0
42.0,0.042,0.06928308666649105,0.19929292131396528,0.005907694572408854,0.0,0.00031583071136354057,0.0,-0.00031583071136354057,1.0
43.0,0.043000000000000003,0.06958919844476041,0.19945682771199605,0.0059068238622228455,0.0,0.0003149764221769269,0.0,-0.0003149764221769269,1.0
44.0,0.044,0.06989541406684414,0.1996201141143413,0.0059059535589780585,0.0,0.0003141203964516226,0.0,-0.0003141203964516226,1.0
45.0,0.045,0.0702017288392375,0.1997827822162271,0.005905083663682228,0.0,0.0003132626479211975,0.0,-0.0003132626479211975,1.0
46.0,0.046,0.07050813814355206,0.19994483370427518,0.005904214177374864,0.0,0.00031240319028580377,0.0,-0.00031240319028580377,1.0
47.0,0.047,0.07081463743494891,0.20010627025660405,0.005903345101126144,0.0,0.0003115420372108435,0.0,-0.0003115420372108435,1.0
48.0,0.048,0.07112122224060807,0.2002670935429295,0.0059024764360358665,0.0,0.0003106792023265248,0.0,-0.0003106792023265248,1.0
49.0,0.049,0.07142788815823502,0.2004273052246635,0.005901608183232364,0.0,0.0003098146992305262,0.0,-0.0003098146992305262,1.0
50.0,0.05,0.07173463085459912,0.200586906955012,0.0059007403438714814,0.0,0.0003089485414851101,0.0,-0.0003089485414851101,1.0
51.0,0.051000000000000004,0.0720414460641107,0.20074590037907136,0.0058998729191355615,0.0,0.0003080807426184551,0.0,-0.0003080807426184551,1.0
52.0,0.052000000000000005,0.07234832958742779,0.20090428713392358,0.005899005910232481,0.0,0.00030721131612487795,0.0,-0.00030721131612487795,1.0
53.0,0.053,0.07265527729009628,0.20106206884873046,0.0058981393183947335,0.0,0.00030634027546472264,0.0,-0.00030634027546472264,1.0
54.0,0.054,0.07296228510122295,0.20121924714482656,0.005897273144878463,0.0,0.0003054676340633611,0.0,-0.0003054676340633611,1.0
55.0,0.055,0.07326934901217819,0.20137582363581075,0.0058964073909625785,0.0,0.00030459340531319157,0.0,-0.00030459340531319157,1.0
56.0,0.056,0.07357646507533015,0.20153179992763695,0.005895542057947874,0.0,0.00030371760257141833,0.0,-0.00030371760257141833,1.0
57.0,0.057,0.07388362940280405,0.2016871776187035,0.0058946771471562265,0.0,0.00030284023916204994,0.0,-0.00030284023916204994,1.0
58.0,0.058,0.07419083816527801,0.20184195829994145,0.0058938126599297055,0.0,0.000301961328374567,0.0,-0.000301961328374567,1.0
59.0,0.059000000000000004,0.07449808759079979,0.2019961435549019,0.005892948597629773,0.0,0.0003010808834652545,0.0,-0.0003010808834652545,1.0
