step,time,transverse_centroid_offset,transverse_rms_radius,max_electric_field,max_capillary_acceleration,pass_metric,gas_charge_leakage_fraction,vof_mass_relative_error,divergence_reduction_ratio
43.0,0.043000000000000003,0.01998763381647998,0.20005642551406186,0.00431703527618645,0.0,3.257535403988765e-05,0.0,-3.257535403988765e-05,1.0
44.0,0.044,0.020020758993091452,0.20007769623100924,0.004317009287516558,0.0,3.2571402888037504e-05,0.0,-3.2571402888037504e-05,1.0
45.0,0.045,0.020053920955735674,0.200098957644316,0.0043169833229004684,0.0,3.2567444671394163e-05,0.0,-3.2567444671394163e-05,1.0
46.0,0.046,0.0200871194960891,0.20012020975791073,0.004316957382293685,0.0,3.256347938995763e-05,0.0,-3.256347938995763e-05,1.0
47.0,0.047,0.020120354407008455,0.20014145257572016,0.004316931465651751,0.0,3.2559507045060165e-05,0.0,-3.2559507045060165e-05,1.0
48.0,0.048,0.020153625482529455,0.20016268610166893,0.004316905572930272,0.0,3.2555527637145865e-05,0.0,-3.2555527637145865e-05,1.0
49.0,0.049,0.020186932517857557,0.20018391033967986,0.004316879704084876,0.0,3.2551541167213927e-05,0.0,-3.2551541167213927e-05,1.0
50.0,0.05,0.02022027530936308,0.2002051252936734,0.0043168538590712836,0.0,3.2547547636374574e-05,0.0,-3.2547547636374574e-05,1.0
51.0,0.051000000000000004,0.020253653654575512,0.20022633096756798,0.004316828037845244,0.0,3.2543547046404164e-05,0.0,-3.2543547046404164e-05,1.0
52.0,0.052000000000000005,0.020287067352177862,0.20024752736527962,0.004316802240362555,0.0,3.253953939841292e-05,0.0,-3.253953939841292e-05,1.0
53.0,0.053,0.020320516201998488,0.2002687144907221,0.0043167764665791005,0.0,3.2535524694510265e-05,0.0,-3.2535524694510265e-05,1.0
54.0,0.054,0.020354000005008616,0.20028989234780656,0.004316750716450787,0.0,3.253150293580642e-05,0.0,-3.253150293580642e-05,1.0
55.0,0.055,0.020387518563312054,0.20031106094044207,0.004316724989933606,0.0,3.252747412518797e-05,0.0,-3.252747412518797e-05,1.0
56.0,0.056,0.020421071680143493,0.2003322202725348,0.004316699286983591,0.0,3.252343826398718e-05,0.0,-3.252343826398718e-05,1.0
57.0,0.057,0.02045465915985979,0.2003533703479886,0.0043166736075568425,0.0,3.251939535475756e-05,0.0,-3.251939535475756e-05,1.0
58.0,0.058,0.02048828080793523,0.20037451117070465,0.004316647951609519,0.0,3.25153453993865e-05,0.0,-3.25153453993865e-05,1.0
59.0,0.059000000000000004,0.020521936430954082,0.20039564274458146,0.004316622319097852,0.0,3.2511288400427496e-05,0.0,-3.2511288400427496e-05,1.0
60.0,0.06,0.02055562583660725,0.20041676507351477,0.004316596709978113,0.0,3.2507224360545095e-05,0.0,-3.2507224360545095e-05,1.0
61.0,0.061,0.02058934883368447,0.20043787816139774,0.004316571124206664,0.0,3.250315328207076e-05,0.0,-3.250315328207076e-05,1.0
62.0,0.062,0.02062310523206848,0.2004589820121207,0.004316545561739898,0.0,3.2499075167669034e-05,0.0,-3.2499075167669034e-05,1.0
63.0,0.063,0.020656894842729975,0.20048007662957107,0.004316520022534298,0.0,3.249499001967138e-05,0.0,-3.249499001967138e-05,1.0
64.0,0.064,0.020690717477722127,0.2005011620176336,0.004316494506546399,0.0,3.249089784140846e-05,0.0,-3.249089784140846e-05,1.0
65.0,0.065,0.020724572950171688,0.20052223818019005,0.004316469013732811,0.0,3.248679863532278e-05,0.0,-3.248679863532278e-05,1.0
66.0,0.066,0.02075846107427774,0.20054330512111948,0.004316443544050193,0.0,3.248269240485602e-05,0.0,-3.248269240485602e-05,1.0
67.0,0.067,0.020792381665302728,0.20056436284429785,0.004316418097455282,0.0,3.2478579152228626e-05,0.0,-3.2478579152228626e-05,1.0
68.0,0.068,0.02082633453956736,0.20058541135359823,0.004316392673904885,0.0,3.247445888077127e-05,0.0,-3.247445888077127e-05,1.0
69.0,0.069,0.020860319514445044,0.20060645065289076,0.004316367273355857,0.0,3.247033159381463e-05,0.0,-3.247033159381463e-05,1.0
70.0,0.07,0.020894336408356973,0.20062748074604259,0.004316341895765132,0.0,3.246619729413425e-05,0.0,-3.246619729413425e-05,1.0
71.0,0.07100000000000001,0.02092838504076361,0.20064850163691791,0.004316316541089721,0.0,3.246205598517182e-05,0.0,-3.246205598517182e-05,1.0
72.0,0.07200000000000001,0.020962465232163153,0.20066951332937782,0.004316291209286676,0.0,3.245790766948087e-05,0.0,-3.245790766948087e-05,1.0
73.0,0.073,0.02099657680408147,0.2006905158272804,0.004316265900313139,0.0,3.2453752351613296e-05,0.0,-3.2453752351613296e-05,1.0
74.0,0.074,0.02103071957906947,0.20071150913448071,0.004316240614126319,0.0,3.244959003312342e-05,0.0,-3.244959003312342e-05,1.0
75.0,0.075,0.02106489338069639,0.20073249325483075,0.004316215350683474,0.0,3.2445420719007245e-05,0.0,-3.2445420719007245e-05,1.0
76.0,0.076,0.02109909803354384,0.20075346819217937,0.004316190109941952,0.0,3.2441244411485215e-05,0.0,-3.2441244411485215e-05,1.0
77.0,0.077,0.021133333363200554,0.20077443395037237,0.004316164891859159,0.0,3.2437061114221066e-05,0.0,-3.2437061114221066e-05,1.0
78.0,0.078,0.021167599196257113,0.20079539053325252,0.004316139696392562,0.0,3.243287083154467e-05,0.0,-3.243287083154467e-05,1.0
79.0,0.079,0.021201895360299393,0.2008163379446593,0.004316114523499713,0.0,3.2428673565898514e-05,0.0,-3.2428673565898514e-05,1.0
80.0,0.08,0.021236221683903798,0.20083727618842925,0.004316089373138228,0.0,3.2424469320946336e-05,0.0,-3.2424469320946336e-05,1.0
81.0,0.081,0.021270577996630728,0.20085820526839557,0.004316064245265772,0.0,3.242025810035187e-05,0.0,-3.242025810035187e-05,1.0
82.0,0.082,0.02130496412902096,0.20087912518838846,0.004316039139840113,0.0,3.241603990777886e-05,0.0,-3.241603990777886e-05,1.0
83.0,0.083,0.021339379912587657,0.20090003595223493,0.004316014056819061,0.0,3.241181474689103e-05,0.0,-3.241181474689103e-05,1.0
84.0,0.084,0.021373825179812764,0.20092093756375878,0.004315988996160516,0.0,3.240758262090804e-05,0.0,-3.240758262090804e-05,1.0
85.0,0.085,0.02140829976414116,0.2009418300267807,0.0043159639578224255,0.0,3.240334353382668e-05,0.0,-3.240334353382668e-05,1.0
86.0,0.08600000000000001,0.02144280349997375,0.20096271334511806,0.004315938941762827,0.0,3.23990974888666e-05,0.0,-3.23990974888666e-05,1.0
87.0,0.08700000000000001,0.0214773362226638,0.20098358752258527,0.004315913947939802,0.0,3.2394844490690744e-05,0.0,-3.2394844490690744e-05,1.0
88.0,0.088,0.021511897768511347,0.20100445256299332,0.004315888976311534,0.0,3.2390584541741596e-05,0.0,-3.2390584541741596e-05,1.0
89.0,0.089,0.021546487974756966,0.20102530847015007,0.00431586402683625,0.0,3.238631764646005e-05,0.0,-3.238631764646005e-05,1.0
90.0,0.09,0.021581106679575305,0.20104615524786026,0.00431583909947227,0.0,3.238204380850984e-05,0.0,-3.238204380850984e-05,1.0
91.0,0.091,0.021615753722073885,0.20106699289992533,0.004315814194177957,0.0,3.237776303166573e-05,0.0,-3.237776303166573e-05,1.0
92.0,0.092,0.021650428942282463,0.2010878214301435,0.00431578931091176,0.0,3.237347531948043e-05,0.0,-3.237347531948043e-05,1.0
93.0,0.093,0.02168513218115204,0.20110864084230984,0.004315764449632191,0.0,3.236918067606176e-05,0.0,-3.236918067606176e-05,1.0
94.0,0.094,0.021719863280546526,0.20112945114021608,0.0043157396102978425,0.0,3.236487910485142e-05,0.0,-3.236487910485142e-05,1.0
95.0,0.095,0.021754622083239406,0.20115025232765077,0.004315714792867363,0.0,3.2360570609846206e-05,0.0,-3.2360570609846206e-05,1.0
96.0,0.096,0.021789408432908313,0.2011710444083994,0.0043156899972994775,0.0,3.235625519515395e-05,0.0,-3.235625519515395e-05,1.0
97.0,0.097,0.021824222174128344,0.2011918273862439,0.004315665223552981,0.0,3.2351932864105315e-05,0.0,-3.2351932864105315e-05,1.0
98.0,0.098,0.021859063152367488,0.20121260126496315,0.004315640471586744,0.0,3.234760362091915e-05,0.0,-3.234760362091915e-05,1.0
99.0,0.099,0.021893931213983392,0.20123336604833286,0.0043156157413596855,0.0,3.2343267469259196e-05,0.0,-3.2343267469259196e-05,1.0
100.0,0.1,0.02192882620621461,0.20125412174012536,0.004315591032830819,0.0,3.2338924413344294e-05,0.0,-3.2338924413344294e-05,1.0
