step,time,transverse_centroid_offset,transverse_rms_radius,max_electric_field,max_capillary_acceleration,pass_metric,gas_charge_leakage_fraction,vof_mass_relative_error,divergence_reduction_ratio
71.0,0.07100000000000001,0.11180595870164807,0.21196033603591127,0.007210170714346885,0.0,0.0004857501028147082,0.0,-0.0004857501028147082,1.0
72.0,0.07200000000000001,0.11234711033391696,0.2121684778299968,0.007207504180016642,0.0,0.00048200010197452237,0.0,-0.00048200010197452237,1.0
73.0,0.073,0.11288783641219552,0.21237500728474973,0.007204844449431327,0.0,0.0004782484397563014,0.0,-0.0004782484397563014,1.0
74.0,0.074,0.11342812886938759,0.21257993107706155,0.007202191511806028,0.0,0.00047449523176790187,0.0,-0.00047449523176790187,1.0
75.0,0.075,0.11396797974457079,0.21278325586197191,0.00719954535654153,0.0,0.0004707405929796904,0.0,-0.0004707405929796904,1.0
76.0,0.076,0.11450738118089704,0.21298498827313866,0.0071969059732161535,0.0,0.0004669846377256537,0.0,-0.0004669846377256537,1.0
77.0,0.077,0.11504630697204613,0.213185154564685,0.007194273351577802,0.0,0.0004634483710242998,0.0,-0.0004634483710242998,1.0
78.0,0.078,0.11558473547315293,0.21338377677498027,0.0071916480175108375,0.0,0.00046008304357536556,0.0,-0.00046008304357536556,1.0
79.0,0.079,0.11612265971800931,0.21358086154504424,0.007189030376454208,0.0,0.00045671561644244907,0.0,-0.00045671561644244907,1.0
80.0,0.08,0.11666007283412304,0.2137764154911571,0.007186420412700651,0.0,0.00045334619772352536,0.0,-0.00045334619772352536,1.0
81.0,0.081,0.11719696804086895,0.21397044520532663,0.007183818110740499,0.0,0.00044997489489229103,0.0,-0.00044997489489229103,1.0
82.0,0.082,0.11773333864770204,0.21416295725574327,0.007181223455254358,0.0,0.00044660181479594385,0.0,-0.00044660181479594385,1.0
83.0,0.083,0.11826917805242582,0.21435395818722397,0.007178636431106034,0.0,0.0004432270636589575,0.0,-0.0004432270636589575,1.0
84.0,0.084,0.11880447973950864,0.2145434545216437,0.007176057023335767,0.0,0.0004398507470781965,0.0,-0.0004398507470781965,1.0
85.0,0.085,0.11933923727846188,0.21473145275835634,0.007173485217153615,0.0,0.0004364729700273573,0.0,-0.0004364729700273573,1.0
86.0,0.08600000000000001,0.11987344432225973,0.2149179593746044,0.0071709209979331,0.0,0.00043309383685552483,0.0,-0.00043309383685552483,1.0
87.0,0.08700000000000001,0.12040709460581508,0.2151029808259178,0.007168364351204906,0.0,0.00042971345128817173,0.0,-0.00042971345128817173,1.0
88.0,0.088,0.1209401819444943,0.21528652354650182,0.0071658152626510145,0.0,0.00042633191642449386,0.0,-0.00042633191642449386,1.0
89.0,0.089,0.12147270023268697,0.21546859394961515,0.007163273718098792,0.0,0.00042294933474229524,0.0,-0.00042294933474229524,1.0
90.0,0.09,0.12200464344241146,0.21564919842793723,0.007160739703515445,0.0,0.0004195658080937692,0.0,-0.0004195658080937692,1.0
91.0,0.091,0.12253600562196686,0.21582834335392587,0.007158213205002425,0.0,0.0004161814377092732,0.0,-0.0004161814377092732,1.0
92.0,0.092,0.12306678089462621,0.21600603508016508,0.007155694208790367,0.0,0.0004127963241953303,0.0,-0.0004127963241953303,1.0
93.0,0.093,0.12359696345736729,0.2161822799397031,0.007153182701233763,0.0,0.0004094105675345183,0.0,-0.0004094105675345183,1.0
94.0,0.094,0.12412654757964278,0.21635708424638092,0.007150678668806125,0.0,0.0004060242670881342,0.0,-0.0004060242670881342,1.0
95.0,0.095,0.12465552760218852,0.21653045429515216,0.007148182098095158,0.0,0.00040263752159519495,0.0,-0.00040263752159519495,1.0
96.0,0.096,0.12518389793586826,0.21670239636239325,0.007145692975798089,0.0,0.0003992504291719934,0.0,-0.0003992504291719934,1.0
97.0,0.097,0.12571165306054638,0.21687291670620476,0.007143211288717211,0.0,0.0003958630873120983,0.0,-0.0003958630873120983,1.0
98.0,0.098,0.12623878752400372,0.21704202156670466,0.007140737023755474,0.0,0.0003924755928900181,0.0,-0.0003924755928900181,1.0
99.0,0.099,0.12676529594088093,0.21720971716631238,0.007138270167912307,0.0,0.00038908804215720405,0.0,-0.00038908804215720405,1.0
100.0,0.1,0.1272911729916509,0.2173760097100247,0.0071358107082794674,0.0,0.00038570053074504784,0.0,-0.00038570053074504784,1.0
