step,time,transverse_centroid_offset,transverse_rms_radius,max_electric_field,max_capillary_acceleration,pass_metric,gas_charge_leakage_fraction,vof_mass_relative_error,divergence_reduction_ratio
0.0,0.0,0.04886216817150653,0.19393939393939394,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.001,0.04912185637430062,0.1941031862522447,0.006314885653986788,0.0,0.00029659081605459825,0.0,-0.00029659081605459825,1.0
2.0,0.002,0.04938195095482447,0.19426647718830636,0.006313768410003322,0.0,0.00029603699574931586,0.0,-0.00029603699574931586,1.0
3.0,0.003,0.049642421729272836,0.19442926097259042,0.006313022877118809,0.0,0.0002956022562191629,0.0,-0.0002956022562191629,1.0
4.0,0.004,0.04990325983051656,0.19459153897114484,0.006312277654904081,0.0,0.0002951653027590817,0.0,-0.0002951653027590817,1.0
5.0,0.005,0.05016445656793222,0.1947533125425851,0.0063115327405451685,0.0,0.0002947261438097648,0.0,-0.0002947261438097648,1.0
6.0,0.006,0.050426003422965986,0.19491458303763817,0.006310788131298275,0.0,0.0002942847891150846,0.0,-0.0002942847891150846,1.0
7.0,0.007,0.05068789204505252,0.19507535179898638,0.006310043824499546,0.0,0.0002938412489705833,0.0,-0.0002938412489705833,1.0
8.0,0.008,0.05095011424771857,0.19523562016122878,0.006309299817568655,0.0,0.00029339553393425977,0.0,-0.00029339553393425977,1.0
9.0,0.009000000000000001,0.0512126620048224,0.19539538945089746,0.006308556108009836,0.0,0.0002929476547031129,0.0,-0.0002929476547031129,1.0
10.0,0.01,0.05147552744689024,0.1955546609865009,0.006307812693411599,0.0,0.00029249762204341945,0.0,-0.00029249762204341945,1.0
11.0,0.011,0.05173870285755489,0.19571343607858266,0.006307069571445895,0.0,0.00029204544675820454,0.0,-0.00029204544675820454,1.0
12.0,0.012,0.05200218067008452,0.19587171602978862,0.006306326739866831,0.0,0.00029159113966648054,0.0,-0.00029159113966648054,1.0
13.0,0.013000000000000001,0.05226595346399016,0.1960295021349392,0.006305584196509304,0.0,0.0002911347115878149,0.0,-0.0002911347115878149,1.0
14.0,0.014,0.052530013961720336,0.19618679568110464,0.006304841939287426,0.0,0.0002906761733372232,0.0,-0.0002906761733372232,1.0
15.0,0.015,0.05279435502543278,0.19634359794768197,0.006304099966192907,0.0,0.00029021553571750847,0.0,-0.00029021553571750847,1.0
16.0,0.016,0.053058969653841145,0.19649991020647267,0.006303358275293452,0.0,0.00028975280951593074,0.0,-0.00028975280951593074,1.0
17.0,0.017,0.05332385097914086,0.1966557337217609,0.006302616864731114,0.0,0.0002892880055014313,0.0,-0.0002892880055014313,1.0
18.0,0.018000000000000002,0.05358899226400541,0.19681106975039186,0.006301875732720702,0.0,0.00028882113442352253,0.0,-0.00028882113442352253,1.0
19.0,0.019,0.05385438689865365,0.1969659195418498,0.006301134877548109,0.0,0.0002883522070097344,0.0,-0.0002883522070097344,1.0
20.0,0.02,0.05412002839798888,0.19712028433833542,0.006300394297568749,0.0,0.00028788123396539245,0.0,-0.00028788123396539245,1.0
21.0,0.021,0.054385910398802764,0.19727416537484335,0.006299653991206047,0.0,0.0002874082259721744,0.0,-0.0002874082259721744,1.0
22.0,0.022,0.05465202665705013,0.1974275638792386,0.006298913956949776,0.0,0.0002869331936888875,0.0,-0.0002869331936888875,1.0
23.0,0.023,0.05491837104518452,0.1975804810723326,0.006298174193354617,0.0,0.00028645614774858164,0.0,-0.00028645614774858164,1.0
24.0,0.024,0.05518493754955897,0.19773291816795843,0.00629743469903871,0.0,0.00028597709876121424,0.0,-0.00028597709876121424,1.0
25.0,0.025,0.0554517202678903,0.19788487637304558,0.006296695472682108,0.0,0.0002854960573109855,0.0,-0.0002854960573109855,1.0
26.0,0.026000000000000002,0.05571871340678034,0.19803635688769372,0.006295956513025435,0.0,0.0002850130339568935,0.0,-0.0002850130339568935,1.0
27.0,0.027,0.05598591127929864,0.19818736090524597,0.00629521781886838,0.0,0.0002845280392341776,0.0,-0.0002845280392341776,1.0
