step,time,transverse_centroid_offset,transverse_rms_radius,max_electric_field,max_capillary_acceleration,pass_metric,gas_charge_leakage_fraction,vof_mass_relative_error,divergence_reduction_ratio
0.0,0.0,0.034758643030275704,0.20267597543963656,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.001,0.03491247919330838,0.20276854853567824,0.005195989444006493,0.0,0.00017592851091496886,0.0,-0.00017592851091496886,1.0
2.0,0.002,0.03506659497757825,0.20286095745584165,0.005195327838107916,0.0,0.00017571227435730918,0.0,-0.00017571227435730918,1.0
3.0,0.003,0.03522097995854185,0.20295320065246297,0.0051950837026046096,0.0,0.00017552575889445698,0.0,-0.00017552575889445698,1.0
4.0,0.004,0.03537562155897549,0.20304527589269802,0.005194839406392938,0.0,0.0001753809017323027,0.0,-0.0001753809017323027,1.0
5.0,0.005,0.03553051546719592,0.20313718343523934,0.005194594916601245,0.0,0.00017523560427279428,0.0,-0.00017523560427279428,1.0
6.0,0.006,0.035685657441381885,0.20322892353825983,0.005194350233674175,0.0,0.00017508986669734217,0.0,-0.00017508986669734217,1.0
7.0,0.007,0.0358410433082329,0.20332049645927017,0.005194105358054615,0.0,0.00017494368956694206,0.0,-0.00017494368956694206,1.0
8.0,0.008,0.0359966689617064,0.20341190245504134,0.005193860290186217,0.0,0.00017479707364764785,0.0,-0.00017479707364764785,1.0
9.0,0.009000000000000001,0.03615253036180624,0.20350314178155982,0.005193615030514751,0.0,0.00017465001982786,0.0,-0.00017465001982786,1.0
10.0,0.01,0.036308623533401856,0.20359421469400052,0.005193369579488978,0.0,0.00017450252907147412,0.0,-0.00017450252907147412,1.0
11.0,0.011,0.03646494456507556,0.20368512144671083,0.005193123937561246,0.0,0.00017435460239290101,0.0,-0.00017435460239290101,1.0
12.0,0.012,0.036621489607994995,0.20377586229320066,0.005192878105187731,0.0,0.00017420624084030223,0.0,-0.00017420624084030223,1.0
13.0,0.013000000000000001,0.036778254874804996,0.20386643748613678,0.005192632082828741,0.0,0.00017405744548604218,0.0,-0.00017405744548604218,1.0
14.0,0.014,0.036935236638542986,0.20395684727734054,0.005192385870948804,0.0,0.00017390821742058193,0.0,-0.00017390821742058193,1.0
15.0,0.015,0.037092431231569925,0.20404709191778675,0.0051921394700167175,0.0,0.00017375855774537374,0.0,-0.00017375855774537374,1.0
16.0,0.016,0.037249835044524296,0.2041371716576046,0.005191892880505629,0.0,0.000173608467572417,0.0,-0.000173608467572417,1.0
17.0,0.017,0.037407444525293286,0.20422708674607926,0.005191646102893024,0.0,0.00017345794802059444,0.0,-0.00017345794802059444,1.0
18.0,0.018000000000000002,0.03756525617799964,0.20431683743165427,0.005191399137660673,0.0,0.0001733070002134518,0.0,-0.0001733070002134518,1.0
19.0,0.019,0.03772326656201056,0.20440642396193448,0.005191151985294665,0.0,0.00017315562527930872,0.0,-0.00017315562527930872,1.0
20.0,0.02,0.037881472290960304,0.20449584658368944,0.005190904646285311,0.0,0.00017300382434881634,0.0,-0.00017300382434881634,1.0
21.0,0.021,0.03803987003179366,0.20458510554285703,0.00519065712112713,0.0,0.0001728515985552903,0.0,-0.0001728515985552903,1.0
22.0,0.022,0.03819845650382233,0.20467420108454734,0.0051904094103187234,0.0,0.0001726989490330455,0.0,-0.0001726989490330455,1.0
23.0,0.023,0.03835722847780073,0.20476313345304692,0.005190161514362844,0.0,0.00017254587691839518,0.0,-0.00017254587691839518,1.0
24.0,0.024,0.03851618277501773,0.2048519028918227,0.005189913433766174,0.0,0.00017239238334776363,0.0,-0.00017239238334776363,1.0
25.0,0.025,0.0386753162664053,0.20494050964352664,0.0051896651690393845,0.0,0.0001722384694577972,0.0,-0.0001722384694577972,1.0
26.0,0.026000000000000002,0.038834625871659846,0.20502895394999998,0.005189416720696996,0.0,0.00017208413638647446,0.0,-0.00017208413638647446,1.0
27.0,0.027,0.03899410855838309,0.20511723605227772,0.005189168089257324,0.0,0.00017192938527066381,0.0,-0.00017192938527066381,1.0
28.0,0.028,0.03915376134123754,0.20520535619059313,0.005188919275242432,0.0,0.00017177421724701158,0.0,-0.00017177421724701158,1.0
29.0,0.029,0.03931358128111442,0.20529331460438252,0.005188670279178015,0.0,0.00017161863345305228,0.0,-0.00017161863345305228,1.0
30.0,0.03,0.039473565484321134,0.20538111153228952,0.005188421101593365,0.0,0.00017146263502443304,0.0,-0.00017146263502443304,1.0
31.0,0.031,0.03963371110177849,0.20546874721216987,0.0051881717430212705,0.0,0.00017130622309757815,0.0,-0.00017130622309757815,1.0
32.0,0.032,0.039794015328236614,0.20555622188109596,0.005187922203997971,0.0,0.0001711493988070245,0.0,-0.0001711493988070245,1.0
33.0,0.033,0.039954475401504194,0.2056435357753615,0.005187672485063094,0.0,0.0001709921632876421,0.0,-0.0001709921632876421,1.0
34.0,0.034,0.040115088601688116,0.2057306891304861,0.005187422586759512,0.0,0.00017083451767307967,0.0,-0.00017083451767307967,1.0
35.0,0.035,0.04027585225045365,0.20581768218121985,0.005187172509633362,0.0,0.00017067646309631979,0.0,-0.00017067646309631979,1.0
36.0,0.036000000000000004,0.0404367637102918,0.20590451516154787,0.005186922254233937,0.0,0.00017051800068934586,0.0,-0.00017051800068934586,1.0
37.0,0.037,0.04059782038380286,0.20599118830469507,0.005186671821113595,0.0,0.00017035913158303106,0.0,-0.00017035913158303106,1.0
38.0,0.038,0.040759019712994636,0.20607770184313062,0.005186421210827721,0.0,0.00017019985690824857,0.0,-0.00017019985690824857,1.0
39.0,0.039,0.04092035917859019,0.2061640560085724,0.005186170423934662,0.0,0.00017004017779431724,0.0,-0.00017004017779431724,1.0
40.0,0.04,0.041081836299351374,0.20625025103199188,0.0051859194609956295,0.0,0.00016988009536933468,0.0,-0.00016988009536933468,1.0
41.0,0.041,0.041243448631412216,0.2063362871436181,0.005185668322574657,0.0,0.0001697196107602883,0.0,-0.0001697196107602883,1.0
42.0,0.042,0.04140519376762718,0.20642216457294268,0.005185417009238535,0.0,0.00016955872509416547,0.0,-0.00016955872509416547,1.0
43.0,0.043000000000000003,0.04156706933692714,0.20650788354872412,0.005185165521556738,0.0,0.00016939743949573316,0.0,-0.00016939743949573316,1.0
44.0,0.044,0.04172907300369618,0.20659344429899226,0.0051849138601013575,0.0,0.00016923575508998034,0.0,-0.00016923575508998034,1.0
45.0,0.045,0.04189120246714801,0.20667884705105263,0.005184662025447043,0.0,0.00016907367299900944,0.0,-0.00016907367299900944,1.0
46.0,0.046,0.04205345546072222,0.20676409203149104,0.005184410018170955,0.0,0.00016891119434603308,0.0,-0.00016891119434603308,1.0
47.0,0.047,0.042215829751490234,0.20684917946617795,0.005184157838852681,0.0,0.00016874832025159936,0.0,-0.00016874832025159936,1.0
48.0,0.048,0.042378323139570594,0.2069341095802727,0.00518390548807418,0.0,0.00016858505183503514,0.0,-0.00016858505183503514,1.0
49.0,0.049,0.042540933457555476,0.207018882598228,0.005183652966419724,0.0,0.00016842139021611136,0.0,-0.00016842139021611136,1.0
50.0,0.05,0.04270365856994974,0.20710349874379436,0.005183400274475856,0.0,0.00016825733651215646,0.0,-0.00016825733651215646,1.0
51.0,0.051000000000000004,0.042866496372618315,0.20718795824002406,0.00518314741283132,0.0,0.00016809289183972176,0.0,-0.00016809289183972176,1.0
52.0,0.052000000000000005,0.04302944479224366,0.2072722613092757,0.005182894382076977,0.0,0.00016792805731402627,0.0,-0.00016792805731402627,1.0
53.0,0.053,0.043192501785795666,0.20735640817321846,0.005182641182805815,0.0,0.0001677628340497339,0.0,-0.0001677628340497339,1.0
54.0,0.054,0.043355665340008516,0.20744039905283632,0.005182387815612797,0.0,0.0001675972231599543,0.0,-0.0001675972231599543,1.0
55.0,0.055,0.04351893347087166,0.20752423416843208,0.005182134281094922,0.0,0.00016743122575690883,0.0,-0.00016743122575690883,1.0
