step,time,transverse_centroid_offset,transverse_rms_radius,max_electric_field,max_capillary_acceleration,pass_metric,gas_charge_leakage_fraction,vof_mass_relative_error,divergence_reduction_ratio
29.0,0.029,0.020547376901450427,0.20041098819087144,0.004444327161242582,0.0,6.735798678536575e-05,0.0,-6.735798678536575e-05,1.0
30.0,0.03,0.02061686668938953,0.20045446371320835,0.004444215392426855,0.0,6.73409833223948e-05,0.0,-6.73409833223948e-05,1.0
31.0,0.031,0.020686497289338652,0.2004979001304736,0.004444103764000364,0.0,6.732391777775071e-05,0.0,-6.732391777775071e-05,1.0
32.0,0.032,0.020756267065512264,0.20054129747668129,0.004443992275528776,0.0,6.730679022393105e-05,0.0,-6.730679022393105e-05,1.0
33.0,0.033,0.020826174401359605,0.20058465578578302,0.004443880926579294,0.0,6.728960073310031e-05,0.0,-6.728960073310031e-05,1.0
34.0,0.034,0.020896217699353452,0.20062797509166777,0.004443769716720696,0.0,6.727234937864424e-05,0.0,-6.727234937864424e-05,1.0
35.0,0.035,0.020966395380775448,0.20067125542816178,0.004443658645523289,0.0,6.725503623394857e-05,0.0,-6.725503623394857e-05,1.0
36.0,0.036000000000000004,0.02103670588550514,0.20071449682902887,0.004443547712558953,0.0,6.723766137384235e-05,0.0,-6.723766137384235e-05,1.0
37.0,0.037,0.021107147671806,0.2007576993279698,0.004443436917401105,0.0,6.722022487126722e-05,0.0,-6.722022487126722e-05,1.0
38.0,0.038,0.021177719216118805,0.20080086295862298,0.0044433262596246925,0.0,6.720272680216244e-05,0.0,-6.720272680216244e-05,1.0
39.0,0.039,0.0212484190128517,0.2008439877545639,0.00444321573880623,0.0,6.718516724046886e-05,0.0,-6.718516724046886e-05,1.0
40.0,0.04,0.021319245574175284,0.20088707374930562,0.0044431053545237464,0.0,6.716754626190369e-05,0.0,-6.716754626190369e-05,1.0
41.0,0.041,0.021390197429813667,0.20093012097629862,0.004442995106356812,0.0,6.71498639419621e-05,0.0,-6.71498639419621e-05,1.0
42.0,0.042,0.02146127312684406,0.20097312946893078,0.004442884993886524,0.0,6.713212035547311e-05,0.0,-6.713212035547311e-05,1.0
43.0,0.043000000000000003,0.021532471229493113,0.2010160992605276,0.004442775016695484,0.0,6.711431557859804e-05,0.0,-6.711431557859804e-05,1.0
