step,time,transverse_centroid_offset,transverse_rms_radius,max_electric_field,max_capillary_acceleration,pass_metric,gas_charge_leakage_fraction,vof_mass_relative_error,divergence_reduction_ratio
44.0,0.044,0.022871417812284797,0.20180449580775192,0.004654400314978173,0.0,9.351083524022918e-05,0.0,-9.351083524022918e-05,1.0
45.0,0.045,0.022973956741052168,0.20186350849159987,0.0046542038955026226,0.0,9.347388993397043e-05,0.0,-9.347388993397043e-05,1.0
46.0,0.046,0.02307668316811837,0.20192244690997044,0.004654007752543474,0.0,9.343678148499013e-05,0.0,-9.343678148499013e-05,1.0
47.0,0.047,0.02317959407607907,0.2019813111501665,0.004653811884980584,0.0,9.339951018660919e-05,0.0,-9.339951018660919e-05,1.0
48.0,0.048,0.023282686496826775,0.2020401012992639,0.004653616291699502,0.0,9.33620763353682e-05,0.0,-9.33620763353682e-05,1.0
49.0,0.049,0.02338595751069387,0.2020988174441119,0.004653420971591506,0.0,9.332448022347783e-05,0.0,-9.332448022347783e-05,1.0
50.0,0.05,0.02348940424561177,0.20215745967133428,0.004653225923553548,0.0,9.32867221450362e-05,0.0,-9.32867221450362e-05,1.0
51.0,0.051000000000000004,0.023593023876282777,0.2022160280673302,0.004653031146488231,0.0,9.324880239425237e-05,0.0,-9.324880239425237e-05,1.0
52.0,0.052000000000000005,0.02369681362336525,0.20227452271827523,0.0046528366393037346,0.0,9.321072126455832e-05,0.0,-9.321072126455832e-05,1.0
53.0,0.053,0.023800770752670234,0.20233294371012192,0.004652642400913835,0.0,9.317247904827575e-05,0.0,-9.317247904827575e-05,1.0
54.0,0.054,0.023904892574371193,0.20239129112860094,0.004652448430237835,0.0,9.31340760392807e-05,0.0,-9.31340760392807e-05,1.0
55.0,0.055,0.024009176442231734,0.20244956505922188,0.004652254726200565,0.0,9.309551252956183e-05,0.0,-9.309551252956183e-05,1.0
56.0,0.056,0.024113619752834978,0.20250776558727426,0.004652061287732309,0.0,9.3056788812107e-05,0.0,-9.3056788812107e-05,1.0
57.0,0.057,0.02421821994483875,0.20256589279782816,0.004651868113768795,0.0,9.301790517901587e-05,0.0,-9.301790517901587e-05,1.0
58.0,0.058,0.02432297449823106,0.20262394677573534,0.004651675203251173,0.0,9.297886192149996e-05,0.0,-9.297886192149996e-05,1.0
59.0,0.059000000000000004,0.024427880933609904,0.20268192760563003,0.004651482555125968,0.0,9.293965933221404e-05,0.0,-9.293965933221404e-05,1.0
60.0,0.06,0.024532936811461858,0.2027398353719298,0.0046512901683450425,0.0,9.290029770214758e-05,0.0,-9.290029770214758e-05,1.0
61.0,0.061,0.024638139731464073,0.20279767015883646,0.004651098041865574,0.0,9.286077732251208e-05,0.0,-9.286077732251208e-05,1.0
62.0,0.062,0.024743487331794253,0.2028554320503369,0.004650906174650036,0.0,9.282109848407494e-05,0.0,-9.282109848407494e-05,1.0
63.0,0.063,0.02484897728845161,0.20291312113020404,0.004650714565666145,0.0,9.278126147760357e-05,0.0,-9.278126147760357e-05,1.0
64.0,0.064,0.024954607314587693,0.20297073748199757,0.004650523213886844,0.0,9.274126659297721e-05,0.0,-9.274126659297721e-05,1.0
65.0,0.065,0.02506037515985538,0.2030282811890649,0.004650332118290249,0.0,9.270111412074122e-05,0.0,-9.270111412074122e-05,1.0
66.0,0.066,0.025166278609761974,0.20308575233454215,0.004650141277859656,0.0,9.266080435099688e-05,0.0,-9.266080435099688e-05,1.0
67.0,0.067,0.025272315485038332,0.20314315100135472,0.004649950691583474,0.0,9.262033757229116e-05,0.0,-9.262033757229116e-05,1.0
68.0,0.068,0.02537848364101691,0.20320047727221838,0.00464976035845522,0.0,9.257971407450327e-05,0.0,-9.257971407450327e-05,1.0
69.0,0.069,0.02548478096701994,0.20325773122964003,0.004649570277473487,0.0,9.253893414629122e-05,0.0,-9.253893414629122e-05,1.0
70.0,0.07,0.02559120538576368,0.20331491295591853,0.004649380447641885,0.0,9.249799807631298e-05,0.0,-9.249799807631298e-05,1.0
71.0,0.07100000000000001,0.02569775485276546,0.20337202253314574,0.004649190867969036,0.0,9.245690615367064e-05,0.0,-9.245690615367064e-05,1.0
72.0,0.07200000000000001,0.025804427355765838,0.20342906004320707,0.004649001537468569,0.0,9.241565866524581e-05,0.0,-9.241565866524581e-05,1.0
73.0,0.073,0.02591122091416314,0.20348602556778259,0.004648812455159031,0.0,9.237425589980752e-05,0.0,-9.237425589980752e-05,1.0
74.0,0.074,0.02601813357845279,0.2035429191883476,0.004648623620063894,0.0,9.233269814423739e-05,0.0,-9.233269814423739e-05,1.0
75.0,0.075,0.026125163429680263,0.20359974098617384,0.004648435031211538,0.0,9.22909856861942e-05,0.0,-9.22909856861942e-05,1.0
76.0,0.076,0.02623230857890365,0.2036564910423299,0.004648246687635208,0.0,9.224911881244857e-05,0.0,-9.224911881244857e-05,1.0
77.0,0.077,0.026339567166664135,0.2037131694376824,0.004648058588372953,0.0,9.220709780932701e-05,0.0,-9.220709780932701e-05,1.0
78.0,0.078,0.02644693736246966,0.20376977625289663,0.0046478707324676665,0.0,9.21649229639332e-05,0.0,-9.21649229639332e-05,1.0
79.0,0.079,0.02655441736428221,0.2038263115684374,0.004647683118966977,0.0,9.21225945619275e-05,0.0,-9.21225945619275e-05,1.0
80.0,0.08,0.026662005398021063,0.2038827754645699,0.004647495746923318,0.0,9.208011288863727e-05,0.0,-9.208011288863727e-05,1.0
81.0,0.081,0.02676969971707105,0.20393916802136053,0.0046473086153937864,0.0,9.203747823061104e-05,0.0,-9.203747823061104e-05,1.0
82.0,0.082,0.026877498601798364,0.20399548931867767,0.004647121723440227,0.0,9.199469087206591e-05,0.0,-9.199469087206591e-05,1.0
83.0,0.083,0.026985400359083086,0.2040517394361925,0.004646935070129103,0.0,9.195175109855125e-05,0.0,-9.195175109855125e-05,1.0
84.0,0.084,0.027093403321847346,0.20410791845337986,0.004646748654531566,0.0,9.190865919428415e-05,0.0,-9.190865919428415e-05,1.0
85.0,0.085,0.02720150584860626,0.20416402644951892,0.00464656247572334,0.0,9.186541544359272e-05,0.0,-9.186541544359272e-05,1.0
86.0,0.08600000000000001,0.02730970632301658,0.20422006350369418,0.004646376532784752,0.0,9.182202013080509e-05,0.0,-9.182202013080509e-05,1.0
87.0,0.08700000000000001,0.027418003153439743,0.20427602969479616,0.004646190824800692,0.0,9.177847354002733e-05,0.0,-9.177847354002733e-05,1.0
88.0,0.088,0.027526394772507342,0.20433192510152212,0.004646005350860578,0.0,9.17347759533671e-05,0.0,-9.17347759533671e-05,1.0
89.0,0.089,0.027634879636704437,0.20438774980237706,0.004645820110058331,0.0,9.169092765526354e-05,0.0,-9.169092765526354e-05,1.0
90.0,0.09,0.027743456225947496,0.2044435038756742,0.004645635101492368,0.0,9.16469289281574e-05,0.0,-9.16469289281574e-05,1.0
91.0,0.091,0.02785212304318038,0.2044991873995362,0.004645450324265533,0.0,9.160278005471145e-05,0.0,-9.160278005471145e-05,1.0
92.0,0.092,0.027960878613973842,0.20455480045189553,0.004645265777485122,0.0,9.155848131692235e-05,0.0,-9.155848131692235e-05,1.0
93.0,0.093,0.02806972148613364,0.20461034311049542,0.00464508146026282,0.0,9.151403299689775e-05,0.0,-9.151403299689775e-05,1.0
94.0,0.094,0.028178650229311944,0.20466581545289075,0.004644897371714701,0.0,9.146943537685637e-05,0.0,-9.146943537685637e-05,1.0
95.0,0.095,0.028287663434634312,0.20472121755644854,0.004644713510961181,0.0,9.142468873735154e-05,0.0,-9.142468873735154e-05,1.0
96.0,0.096,0.028396759714324683,0.20477654949834906,0.004644529877127013,0.0,9.137979336004687e-05,0.0,-9.137979336004687e-05,1.0
97.0,0.097,0.028505937701341817,0.20483181135558626,0.004644346469341248,0.0,9.133474952593978e-05,0.0,-9.133474952593978e-05,1.0
98.0,0.098,0.028615196049022403,0.2048870032049689,0.00464416328673721,0.0,9.128955751502854e-05,0.0,-9.128955751502854e-05,1.0
99.0,0.099,0.028724533430731003,0.20494212512312088,0.004643980328452477,0.0,9.124421760764445e-05,0.0,-9.124421760764445e-05,1.0
100.0,0.1,0.028833948539513776,0.2049971771864824,0.004643797593628844,0.0,9.119873008411883e-05,0.0,-9.119873008411883e-05,1.0
