step,time,voltage,accepted_dt,pass_metric,whipping_offset,jet_radius,droplet_count,mean_q_over_m
1.0,7.8125e-06,0.0015625,7.8125e-06,5.4872615067314e-06,0.0666663131049896,0.030361844695346776,2.0,4.431791250394356e-07
2.0,1.5625e-05,0.003125,7.8125e-06,5.496836070539857e-06,0.06666595760186156,0.030362117272945063,2.0,4.431954537849549e-07
3.0,2.34375e-05,0.004687500000000001,7.8125e-06,5.586225904075093e-06,0.0666655948222743,0.030362472216357114,2.0,4.432311659297887e-07
4.0,3.125e-05,0.00625,7.8125e-06,5.56503111637241e-06,0.06666523312425476,0.030362914593141242,2.0,4.4328614601687606e-07
5.0,3.90625e-05,0.0078125,7.8125e-06,5.550325410608181e-06,0.06666487228833717,0.030363459840209342,2.0,4.433603978946871e-07
6.0,4.6875e-05,0.009375000000000001,7.8125e-06,5.538736708832204e-06,0.06666451207590807,0.03036410782698997,2.0,4.4345392025677263e-07
7.0,5.46875e-05,0.010937500000000001,7.8125e-06,5.527147994843773e-06,0.06666415245616963,0.030364858421684928,2.0,4.4356671319062565e-07
8.0,6.25e-05,0.0125,7.8125e-06,5.515559437618833e-06,0.06666379339833317,0.030365711490825006,2.0,4.4369877679548765e-07
