iter,residual,lbe_calls,wall_seconds_raw,wall_seconds,wall_seconds_monotone,accepted,phase
125,3.3432855997049136e-05,5096,0.373202870003297,0.373202870003297,0.372384090005653,1,0
126,3.261823308984659e-05,5145,0.37563964299624786,0.37563964299624786,0.37482086299860384,1,0
127,3.1823459929355706e-05,5194,0.37825073300336953,0.37825073300336953,0.3774319530057255,1,0
128,3.104805273005015e-05,5243,0.3807674260024214,0.3807674260024214,0.3799486460047774,1,0
129,3.029153951622649e-05,5292,0.38338340699556284,0.38338340699556284,0.3825646269979188,1,0
130,2.9553459827861673e-05,5341,0.38583155399828684,0.38583155399828684,0.3850127740006428,1,0
131,2.88333644410275e-05,5390,0.3884173289989121,0.3884173289989121,0.3875985490012681,1,0
132,2.8130815087651087e-05,5439,0.39082727499771863,0.39082727499771863,0.3900084950000746,1,0
133,2.7445384191180696e-05,5488,0.3934089389949804,0.3934089389949804,0.3925901589973364,1,0
134,2.7332780561573593e-05,5497,0.3941125489945989,0.3941125489945989,0.3932937689969549,1,0
135,2.7332780561573593e-05,5500,0.39463599999726284,0.39463599999726284,0.39381721999961883,1,0
136,6.52381067182917e-08,5550,0.4177909699938027,0.4177909699938027,0.4169721899961587,1,0
137,6.504724916004121e-08,5552,0.41876598399539944,0.41876598399539944,0.4179472039977554,1,0
138,6.467825057923349e-08,5554,0.41971164899587166,0.41971164899587166,0.41889286899822764,1,0
139,6.454515528643248e-08,5556,0.4205693129915744,0.4205693129915744,0.4197505329939304,1,0
140,6.441438594581227e-08,5558,0.4215747230045963,0.4215747230045963,0.4207559430069523,1,0
141,6.428764693762374e-08,5560,0.4225678090006113,0.4225678090006113,0.4217490290029673,1,0
142,6.414999341438455e-08,5562,0.42366692899668124,0.42366692899668124,0.4228481489990372,1,0
143,6.401793500469861e-08,5564,0.4247454169963021,0.4247454169963021,0.42392663699865807,1,0
144,6.388632390917068e-08,5566,0.42573819900280796,0.42573819900280796,0.42491941900516395,1,0
145,6.375485944844249e-08,5568,0.4267200930044055,0.4267200930044055,0.4259013130067615,1,0
146,6.362365157545736e-08,5570,0.4276904919970548,0.4276904919970548,0.42687171199941076,1,0
147,6.349270863707663e-08,5572,0.4286048939975444,0.4286048939975444,0.4277861139999004,1,0
148,6.336203447664165e-08,5574,0.42948465699737426,0.42948465699737426,0.42866587699973024,1,0
149,6.323162859797247e-08,5576,0.43037485900276806,0.43037485900276806,0.42955607900512405,1,0
150,6.310149090548933e-08,5578,0.43119763499998953,0.43119763499998953,0.4303788550023455,1,0
151,6.297162185062832e-08,5580,0.4320834219979588,0.4320834219979588,0.4312646420003148,1,0
152,6.284201979035419e-08,5582,0.4331250809918856,0.4331250809918856,0.4323063009942416,1,0
153,6.271268463741534e-08,5584,0.43413465000048745,0.43413465000048745,0.43331587000284344,1,0
154,6.258361554882586e-08,5586,0.4351840839954093,0.4351840839954093,0.4343653039977653,1,0
155,6.245481220045696e-08,5588,0.43634375800320413,0.43634375800320413,0.4355249780055601,1,0
156,6.232627438365837e-08,5590,0.43734293400484603,0.43734293400484603,0.436524154007202,1,0
157,6.219800104383466e-08,5592,0.438273648993345,0.438273648993345,0.43745486899570096,1,0
158,6.206999139429706e-08,5594,0.4391568940045545,0.4391568940045545,0.4383381140069105,1,0
159,6.194224527090102e-08,5596,0.4401361240015831,0.4401361240015831,0.43931734400393907,1,0
160,6.18147625047822e-08,5598,0.4412188940041233,0.4412188940041233,0.44040011400647927,1,0
161,6.168754186172229e-08,5600,0.44221639599709306,0.44221639599709306,0.44139761599944904,1,0
162,6.156058347874135e-08,5602,0.44326503000047524,0.44326503000047524,0.4424462500028312,1,0
163,6.14338858320126e-08,5604,0.44431440699554514,0.44431440699554514,0.4434956269979011,1,0
164,6.130744910072075e-08,5606,0.4454375759960385,0.4454375759960385,0.4446187959983945,1,0
165,6.118127250924623e-08,5608,0.44630784999753814,0.44630784999753814,0.4454890699998941,1,0
166,6.105535626064143e-08,5610,0.44720990100177005,0.44720990100177005,0.44639112100412603,1,0
167,6.092969875942704e-08,5612,0.44813414399686735,0.44813414399686735,0.44731536399922334,1,0
168,6.080430034130302e-08,5614,0.4490191020013299,0.4490191020013299,0.44820032200368587,1,0
169,6.067915934989821e-08,5616,0.44988852899405174,0.44988852899405174,0.4490697489964077,1,0
170,6.055427621573495e-08,5618,0.4508742110047024,0.4508742110047024,0.45005543100705836,1,0
171,6.04296501471259e-08,5620,0.452126871998189,0.452126871998189,0.451308092000545,1,0
172,6.030528109547493e-08,5622,0.4530164739990141,0.4530164739990141,0.4521976940013701,1,0
173,6.018116733128493e-08,5624,0.4538820379966637,0.4538820379966637,0.4530632579990197,1,0
174,6.005730947029338e-08,5626,0.4548512469918933,0.4548512469918933,0.45403246699424926,1,0
175,5.993370665231215e-08,5628,0.4558005470025819,0.4558005470025819,0.45498176700493786,1,0
176,5.981035796227288e-08,5630,0.4566835729929153,0.4566835729929153,0.4558647929952713,1,0
177,5.968726351524389e-08,5632,0.4575651339982869,0.4575651339982869,0.4567463540006429,1,0
178,5.956442220788806e-08,5634,0.4584917369938921,0.4584917369938921,0.4576729569962481,1,0
179,5.9441833874346034e-08,5636,0.4594533519994002,0.4594533519994002,0.45863457200175617,1,0
180,5.931949793478618e-08,5638,0.46037859399802983,0.46037859399802983,0.4595598140003858,1,0
181,5.9197413768252974e-08,5640,0.46127791299659293,0.46127791299659293,0.4604591329989489,1,0
182,5.907558083818497e-08,5642,0.4622985599999083,0.4622985599999083,0.4614797800022643,1,0
183,5.895399873443001e-08,5644,0.4632067289931001,0.4632067289931001,0.4623879489954561,1,0
184,5.8832667218863154e-08,5646,0.4641468649933813,0.4641468649933813,0.4633280849957373,1,0
185,5.8711585324142304e-08,5648,0.4650128089997452,0.4650128089997452,0.46419402900210116,1,0
186,5.859075261541092e-08,5650,0.4659413719928125,0.4659413719928125,0.4651225919951685,1,0
187,5.847016856230962e-08,5652,0.46686461599892937,0.46686461599892937,0.46604583600128535,1,0
188,5.834983299252533e-08,5654,0.4678172279964201,0.4678172279964201,0.4669984479987761,1,0
189,5.822974475977083e-08,5656,0.4687279569916427,0.4687279569916427,0.4679091769939987,1,0
190,5.8109903871142464e-08,5658,0.4696319389913697,0.4696319389913697,0.46881315899372566,1,0
191,5.7990310082998076e-08,5660,0.4704672299994854,0.4704672299994854,0.4696484500018414,1,0
192,5.787096242675685e-08,5662,0.47131458899821155,0.47131458899821155,0.47049580900056753,1,0
193,5.775186055175419e-08,5664,0.4721722529939143,0.4721722529939143,0.4713534729962703,1,0
194,5.7633003392036966e-08,5666,0.4730304980039364,0.4730304980039364,0.47221171800629236,1,0
195,5.75143911016826e-08,5668,0.47388413800217677,0.47388413800217677,0.47306535800453275,1,0
196,5.739602320056244e-08,5670,0.4747379290056415,0.4747379290056415,0.4739191490079975,1,0
197,5.727789861424027e-08,5672,0.47566650199587457,0.47566650199587457,0.47484772199823055,1,0
198,5.716001744711075e-08,5674,0.4765149070008192,0.4765149070008192,0.4756961270031752,1,0
199,5.704237866977949e-08,5676,0.47749880999617744,0.47749880999617744,0.4766800299985334,1,0
200,5.6924983044291465e-08,5678,0.4785075510008028,0.4785075510008028,0.47768877100315876,1,0
201,5.6807828224412095e-08,5680,0.47969187299895566,0.47969187299895566,0.47887309300131164,1,0
202,5.669091462864012e-08,5682,0.48062606100575067,0.48062606100575067,0.47980728100810666,1,0
203,5.657424197789268e-08,5684,0.48169334800331853,0.48169334800331853,0.4808745680056745,1,0
204,5.6457809028136744e-08,5686,0.4827511180046713,0.4827511180046713,0.4819323380070273,1,0
205,5.634161612417293e-08,5688,0.483779672998935,0.483779672998935,0.48296089300129097,1,0
206,5.6225662599863997e-08,5690,0.4846853299968643,0.4846853299968643,0.4838665499992203,1,0
207,5.610994736024333e-08,5692,0.4856021879968466,0.4856021879968466,0.4847834079992026,1,0
208,5.599447047856586e-08,5694,0.4865109759994084,0.4865109759994084,0.4856921960017644,1,0
209,5.5879231269154385e-08,5696,0.4874413759971503,0.4874413759971503,0.4866225959995063,1,0
210,5.576422994542657e-08,5698,0.488349068997195,0.488349068997195,0.487530288999551,1,0
211,5.56494643572571e-08,5700,0.4893066579970764,0.4893066579970764,0.4884878779994324,1,0
212,5.553493532627224e-08,5702,0.4902311390032992,0.4902311390032992,0.48941235900565516,1,0
213,5.5420641856013454e-08,5704,0.4912941619986668,0.4912941619986668,0.4904753820010228,1,0
214,5.530658415458451e-08,5706,0.49248728799284436,0.49248728799284436,0.49166850799520034,1,0
215,5.519276091216767e-08,5708,0.4935429170000134,0.4935429170000134,0.4927241370023694,1,0
216,5.507917193310118e-08,5710,0.4945452529937029,0.4945452529937029,0.4937264729960589,1,0
217,5.496581673714878e-08,5712,0.4955026810057461,0.4955026810057461,0.4946839010081021,1,0
218,5.485269524912259e-08,5714,0.49651751200144645,0.49651751200144645,0.49569873200380243,1,0
219,5.473980612473742e-08,5716,0.4975828009919496,0.4975828009919496,0.4967640209943056,1,0
220,5.4627149448583515e-08,5718,0.4985560630011605,0.4985560630011605,0.4977372830035165,1,0
221,5.451472466224402e-08,5720,0.4996172880055383,0.4996172880055383,0.49879850800789427,1,0
222,5.440253161684298e-08,5722,0.5007275139942067,0.5007275139942067,0.49990873399656266,1,0
223,5.42905692595673e-08,5724,0.5016347509954358,0.5016347509954358,0.5008159709977917,1,0
224,5.4178837672315054e-08,5726,0.5024549490044592,0.5024549490044592,0.5016361690068152,1,0
225,5.4067335762799115e-08,5728,0.5032716440036893,0.5032716440036893,0.5024528640060453,1,0
226,5.3956063427586275e-08,5730,0.5041612179920776,0.5041612179920776,0.5033424379944336,1,0
227,5.38450198901181e-08,5732,0.5051442260009935,0.5051442260009935,0.5043254460033495,1,0
228,5.373420545133653e-08,5734,0.506131344998721,0.506131344998721,0.505312565001077,1,0
229,5.3623619016055826e-08,5736,0.5072188549966086,0.5072188549966086,0.5064000749989646,1,0
230,5.3513260019242604e-08,5738,0.5083902920014225,0.5083902920014225,0.5075715120037785,1,0
231,5.3403128231548546e-08,5740,0.5093519069923786,0.5093519069923786,0.5085331269947346,1,0
232,5.329322311789302e-08,5746,0.512293841005885,0.512293841005885,0.511475061008241,1,0
233,5.53402836782831e-10,5956,0.5230888660007622,0.5230888660007622,0.5222700860031182,1,0
234,5.53402836782831e-10,5957,0.5244815829937579,0.5244815829937579,0.5236628029961139,1,0
235,3.3097385207646884e-10,6957,0.7274540119979065,0.7274540119979065,0.7266352320002625,1,0
236,1.9799624473808503e-10,7957,0.9213589860009961,0.9213589860009961,0.9205402060033521,1,0
237,1.184306459870387e-10,8957,1.1087429569888627,1.1087429569888627,1.1079241769912187,1,0
238,7.083201213466887e-11,9957,1.295537202997366,1.295537202997366,1.294718422999722,1,0
239,4.23724883677012e-11,10957,1.4828645309899002,1.4828645309899002,1.4820457509922562,1,0
240,2.5346373614473365e-11,11957,1.674192045989912,1.674192045989912,1.673373265992268,1,0
241,1.5159013574462484e-11,12957,1.8574606659967685,1.8574606659967685,1.8566418859991245,1,0
242,9.068049006026441e-12,13957,2.0447647639957722,2.0447647639957722,2.043945983998128,1,0
243,5.4244693514149246e-12,14957,2.241670218994841,2.241670218994841,2.240851438997197,1,0
244,3.2442926785151525e-12,15957,2.4344595309958095,2.4344595309958095,2.4336407509981655,1,0
245,1.940774159303532e-12,16957,2.6311557449953398,2.6311557449953398,2.6303369649976958,1,0
246,1.1611332430130501e-12,17957,2.822351989991148,2.822351989991148,2.821533209993504,1,0
247,6.945130213880805e-13,18957,3.008792237000307,3.008792237000307,3.007973457002663,1,0
248,4.152511941567997e-13,19957,3.194770357993548,3.194770357993548,3.193951577995904,1,0
249,2.4834239090788123e-13,20957,3.3805816219974076,3.3805816219974076,3.3797628419997636,1,0
250,1.4884692124630914e-13,21957,3.57381261298724,3.57381261298724,3.572993832989596,1,0
251,8.897765714940987e-14,22957,3.7570306330017047,3.7570306330017047,3.7562118530040607,1,0
252,5.3657213283400387e-14,23957,3.9443552949960576,3.9443552949960576,3.9435365149984136,1,0
253,3.254400284336738e-14,24957,4.156501196994213,4.156501196994213,4.155682416996569,1,0
254,1.97667524261154e-14,25957,4.355443317996105,4.355443317996105,4.354624537998461,1,0
255,1.258950993675226e-14,26957,4.552624812000431,4.552624812000431,4.551806032002787,1,0
256,8.425993628201669e-15,27957,4.750892844996997,4.750892844996997,4.750074064999353,1,0
257,6.3089815602446636e-15,28957,4.938932526987628,4.938932526987628,4.938113746989984,1,0
258,6.9813451131002405e-15,29957,5.120225575999939,5.120225575999939,5.119406796002295,1,0
259,4.993610564903152e-15,30957,5.308014544993057,5.308014544993057,5.307195764995413,1,0
260,5.69635118106138e-15,31957,5.496724901997368,5.496724901997368,5.495906121999724,1,0
261,7.041413858281846e-15,32957,5.679024026991101,5.679024026991101,5.678205246993457,1,0
262,7.697712624812698e-15,33957,5.865106134995585,5.865106134995585,5.864287354997941,1,0
263,5.1477479986609185e-15,34957,6.057275927989394,6.057275927989394,6.05645714799175,1,0
264,6.999459504663069e-15,35957,6.258384539993131,6.258384539993131,6.257565759995487,1,0
265,5.339353741094489e-15,36957,6.453229474995169,6.453229474995169,6.452410694997525,1,0
266,7.248828547292497e-15,37957,6.649495858990122,6.649495858990122,6.648677078992478,1,0
267,6.6524092927093275e-15,38957,6.841018756997073,6.841018756997073,6.840199976999429,1,0
268,7.460419473682612e-15,39957,7.028193492995342,7.028193492995342,7.027374712997698,1,0
269,5.6027434055435585e-15,40957,7.222567126998911,7.222567126998911,7.221748347001267,1,0
270,4.9958524225669854e-15,41957,7.413173390988959,7.413173390988959,7.412354610991315,1,0
271,6.03086789408446e-15,42957,7.600609571993118,7.600609571993118,7.599790791995474,1,0
272,9.383955577314368e-15,43957,7.785740942999837,7.785740942999837,7.784922163002193,1,0
273,5.583865636810877e-15,44957,7.984407301992178,7.984407301992178,7.983588521994534,1,0
274,7.756190280939413e-15,45957,8.178912816001684,8.178912816001684,8.17809403600404,1,0
275,5.2283391420226435e-15,46957,8.377377627999522,8.377377627999522,8.376558848001878,1,0
276,5.098467687065149e-15,47957,8.566300540987868,8.566300540987868,8.565481760990224,1,0
277,4.8704395173037606e-15,48957,8.753377119996003,8.753377119996003,8.752558339998359,1,0
278,4.9776208741986385e-15,49957,8.938587680997443,8.938587680997443,8.9377689009998,1,0
279,6.526727465179129e-15,50957,9.125787704993854,9.125787704993854,9.12496892499621,1,0
280,5.437402116913466e-15,51957,9.318693410998094,9.318693410998094,9.31787463100045,1,0
281,4.106961401413373e-15,52957,9.509162534988718,9.509162534988718,9.508343754991074,1,0
282,5.8796779270206756e-15,53957,9.69927355699474,9.69927355699474,9.698454776997096,1,0
283,8.581111925741276e-15,54957,9.89352148299804,9.89352148299804,9.892702703000396,1,0
