iter,residual,lbe_calls,wall_seconds_raw,wall_seconds,wall_seconds_monotone,accepted,phase
53,2.38650505149368e-05,5354,1.0247903409908758,1.0247903409908758,1.0245172159920912,1,0
54,2.2669588574058492e-05,5455,1.0466532379941782,1.0466532379941782,1.0463801129953936,1,0
55,2.15340106358276e-05,5556,1.06516729699797,1.06516729699797,1.0648941719991853,1,0
56,2.045531687478558e-05,5657,1.0831958239868982,1.0831958239868982,1.0829226989881136,1,0
57,1.9430657758945074e-05,5758,1.104709537990857,1.104709537990857,1.1044364129920723,1,0
58,1.8457326515696533e-05,5859,1.1233605939924018,1.1233605939924018,1.1230874689936172,1,0
59,1.7532751973828828e-05,5960,1.1421151479880791,1.1421151479880791,1.1418420229892945,1,0
60,1.6654491765021303e-05,6061,1.1624264499987476,1.1624264499987476,1.162153324999963,1,0
61,1.582022587434712e-05,6162,1.180069284993806,1.180069284993806,1.1797961599950213,1,0
62,1.5027750503922533e-05,6263,1.1978623909963062,1.1978623909963062,1.1975892659975216,1,0
63,1.4274972254189124e-05,6364,1.2198881289950805,1.2198881289950805,1.2196150039962959,1,0
64,1.3559902591211034e-05,6465,1.2390593729942339,1.2390593729942339,1.2387862479954492,1,0
65,1.2880652592034755e-05,6566,1.2560021760000382,1.2560021760000382,1.2557290510012535,1,0
66,1.2235427957168908e-05,6667,1.2770542609941913,1.2770542609941913,1.2767811359954067,1,0
67,1.162252426710442e-05,6768,1.2948121209919918,1.2948121209919918,1.2945389959932072,1,0
