iter,residual,lbe_calls,wall_seconds_raw,wall_seconds,accepted,phase
0,0.001249882463024178,1,0.029176252894103527,0.0,1,0
1,3.0322224760501262e-05,202,0.14661574782803655,0.11743949493393302,1,0
2,2.085883786763038e-05,403,0.2099528128746897,0.18077655998058617,1,0
3,8.28499476752439e-06,604,0.26621455582790077,0.23703830293379724,1,0
4,8.588455390299602e-06,805,0.32883068383671343,0.2996544309426099,1,0
5,3.6645174283384336e-06,1006,0.39930718787945807,0.37013093498535454,1,0
6,3.7408103727061457e-06,1207,0.4598827469162643,0.43070649402216077,1,0
7,2.3992700121522153e-06,1408,0.5095597750041634,0.48038352211005986,1,0
8,2.1705724482697614e-06,1609,0.5942930858582258,0.5651168329641223,1,0
9,1.975515901276278e-06,1810,0.6888472849968821,0.6596710321027786,1,0
10,1.8704620865185557e-06,2011,0.7930792579427361,0.7639030050486326,1,0
11,1.856920742442326e-06,2212,0.8794204108417034,0.8502441579475999,1,0
12,1.8251526740482031e-06,2413,1.0302642919123173,1.0010880390182137,1,0
13,1.820841574029728e-06,2614,1.1154728149995208,1.0862965621054173,1,0
14,1.812322685984696e-06,2815,1.1795823539141566,1.150406101020053,1,0
15,1.8085523181853081e-06,3016,1.2338808979839087,1.2047046450898051,1,0
16,1.8038160911322265e-06,3217,1.2840091059915721,1.2548328530974686,1,0
17,1.799514778496399e-06,3418,1.33802476990968,1.3088485170155764,1,0
18,1.7953957349193113e-06,3619,1.3899301539640874,1.3607539010699838,1,0
19,1.7913858177432765e-06,3820,1.4415794739034027,1.4124032210092992,1,0
20,1.7873862598747445e-06,4021,1.4927960189525038,1.4636197660584003,1,0
21,1.7833513661883256e-06,4222,1.5356494188308716,1.506473165936768,1,0
22,1.77933796299505e-06,4423,1.5887871398590505,1.559610886964947,1,0
23,1.7753486316579014e-06,4624,1.6454061479307711,1.6162298950366676,1,0
24,1.7713721057704767e-06,4825,1.693631867878139,1.6644556149840355,1,0
25,1.7673983196893043e-06,5026,1.7358371019363403,1.7066608490422368,1,0
26,1.7634311185906991e-06,5227,1.8053503988776356,1.776174145983532,1,0
27,1.759474698347039e-06,5428,1.8692581069190055,1.840081854024902,1,0
28,1.7555286078699093e-06,5629,1.9289569489192218,1.8997806960251182,1,0
29,1.751590984963723e-06,5830,1.9923111810348928,1.9631349281407893,1,0
30,1.7476615092117405e-06,6031,2.0575488929171115,2.028372640023008,1,0
31,1.743740846233181e-06,6232,2.1224535070359707,2.093277254141867,1,0
32,1.7398292541816173e-06,6433,2.1870843518991023,2.157908099004999,1,0
33,1.7359265061453187e-06,6634,2.2594440889079124,2.230267836013809,1,0
34,1.7320324174787856e-06,6835,2.314927642000839,2.2857513891067356,1,0
35,1.7281470131246432e-06,7036,2.378231668844819,2.3490554159507155,1,0
36,1.724270351092041e-06,7237,2.4363666388671845,2.407190385973081,1,0
37,1.7204024124969995e-06,7438,2.490417171968147,2.4612409190740436,1,0
38,1.716543146453189e-06,7639,2.561427528038621,2.5322512751445174,1,0
39,1.7126925256188669e-06,7840,2.6276478979270905,2.598471645032987,1,0
40,1.7088505414372553e-06,8041,2.692213920876384,2.6630376679822803,1,0
41,1.7050171803546818e-06,8242,2.762802131008357,2.7336258781142533,1,0
42,1.7011924200288732e-06,8443,2.8215738509315997,2.792397598037496,1,0
43,1.6973762380662357e-06,8644,2.8879930498078465,2.858816796913743,1,0
44,1.69356861570395e-06,8845,2.9510243029799312,2.9218480500858277,1,0
45,1.6897695351111886e-06,9046,3.0127119158860296,2.983535662991926,1,0
46,1.685978977266192e-06,9247,3.0824965559877455,3.053320303093642,1,0
47,1.6821969225246181e-06,9448,3.157724777935073,3.1285485250409693,1,0
48,1.678423351627976e-06,9649,3.2400718319695443,3.2108955790754408,1,0
49,1.67465824571628e-06,9850,3.3748236410319805,3.345647388137877,1,0
50,1.6709015859141407e-06,10051,3.5788230798207223,3.549646826926619,1,0
51,1.6671533532352829e-06,10252,3.664324246812612,3.6351479939185083,1,0
52,1.6634135287194433e-06,10453,3.726881123846397,3.6977048709522933,1,0
53,1.6596820935052817e-06,10654,3.7874524029903114,3.758276150096208,1,0
54,1.6559590287986633e-06,10855,3.850969274993986,3.8217930220998824,1,0
55,1.6522443158274e-06,11056,3.911832225974649,3.8826559730805457,1,0
56,1.6485379358492598e-06,11257,3.9659155840054154,3.936739331111312,1,0
57,1.6448398701663777e-06,11458,4.025876222876832,3.9966999699827284,1,0
58,1.6411501001290612e-06,11659,4.0907152749132365,4.061539022019133,1,0
59,1.6374686071311401e-06,11860,4.151198050938547,4.122021798044443,1,0
60,1.6337953726031155e-06,12061,4.219957314897329,4.190781062003225,1,0
