iter,residual,lbe_calls,wall_seconds_raw,wall_seconds,accepted,phase
0,0.0004895694012443503,1,0.0005825799889862537,0.0,1,0
1,6.72413007818506e-05,125,0.1216165020596236,0.12103392207063735,1,0
2,4.682902266961954e-05,249,0.24316267319954932,0.24258009321056306,1,0
3,2.618035836411713e-05,373,0.36634869198314846,0.3657661119941622,1,0
4,1.809400700355507e-05,497,0.48740471713244915,0.4868221371434629,1,0
5,1.3040791040084602e-05,621,0.6070898731704801,0.6065072931814939,1,0
6,9.971575264548535e-06,745,0.7278220930602401,0.7272395130712539,1,0
7,7.887633781322665e-06,869,0.8492840910330415,0.8487015110440552,1,0
8,6.386733794805209e-06,993,0.9664596940856427,0.9658771140966564,1,0
9,5.2789080116040886e-06,1117,1.0867928960360587,1.0862103160470724,1,0
10,4.434999641564989e-06,1241,1.2043575560674071,1.2037749760784209,1,0
11,3.772937304591271e-06,1365,1.3221286770422012,1.321546097053215,1,0
12,3.2438081475410183e-06,1489,1.4411399830132723,1.440557403024286,1,0
13,2.815583588076744e-06,1613,1.5737663090694696,1.5731837290804833,1,0
14,2.464020423206407e-06,1737,1.8097725140396506,1.8091899340506643,1,0
15,2.172349555044987e-06,1861,2.111215724144131,2.1106331441551447,1,0
16,1.928169775595751e-06,1985,2.255647882120684,2.2550653021316975,1,0
17,1.7219971776533527e-06,2109,2.377148016123101,2.376565436134115,1,0
18,1.5466415052463e-06,2233,2.4934990231413394,2.492916443152353,1,0
19,1.396494801047096e-06,2357,2.6148873071651906,2.6143047271762043,1,0
20,1.2671449563282057e-06,2481,2.7530528341885656,2.7524702541995794,1,0
21,1.155096123814012e-06,2605,2.8939673411659896,2.8933847611770034,1,0
22,1.0575333870519965e-06,2729,3.0345949751790613,3.034012395190075,1,0
23,9.721780029896341e-07,2853,3.1651187911629677,3.1645362111739814,1,0
24,8.971676068007006e-07,2977,3.294730872148648,3.2941482921596617,1,0
25,8.309682626416884e-07,3101,3.4250138110946864,3.4244312311057,1,0
26,7.723084550465608e-07,3225,3.554996713064611,3.5544141330756247,1,0
27,7.201269817845045e-07,3349,3.6802791501395404,3.679696570150554,1,0
28,6.735332735108145e-07,3473,3.8058788971975446,3.8052963172085583,1,0
29,6.317764227676125e-07,3597,3.9326596059836447,3.9320770259946585,1,0
30,5.94220448403874e-07,3721,4.059404528001323,4.058821948012337,1,0
31,5.603245764830098e-07,3845,4.181503169005737,4.1809205890167505,1,0
32,5.29627324188502e-07,3969,4.2999000530689955,4.299317473080009,1,0
33,5.017336385326968e-07,4093,4.417067955015227,4.416485375026241,1,0
34,4.7630439000748855e-07,4217,4.536236240994185,4.535653661005199,1,0
35,4.530476651605359e-07,4341,4.776559806196019,4.775977226207033,1,0
36,4.3171154088082206e-07,4465,5.014925847994164,5.014343268005177,1,0
37,4.120780875016104e-07,4589,5.160904008196667,5.160321428207681,1,0
38,3.9395836053425226e-07,4713,5.2955306731164455,5.294948093127459,1,0
39,3.771881800932874e-07,4837,5.4208099481184036,5.420227368129417,1,0
40,3.616245659917706e-07,4961,5.539683546172455,5.539100966183469,1,0
41,3.471427330705449e-07,5085,5.658023064024746,5.65744048403576,1,0
42,3.336335475123924e-07,5209,5.7738056890666485,5.773223109077662,1,0
43,3.2100136004176723e-07,5333,5.89138673315756,5.890804153168574,1,0
44,3.0916215966935423e-07,5457,6.009454356972128,6.008871776983142,1,0
45,2.9804200062619027e-07,5581,6.128174455137923,6.127591875148937,1,0
46,2.875756569203495e-07,5705,6.244975227164105,6.244392647175118,1,0
47,2.777054682556816e-07,5829,6.440829504048452,6.4402469240594655,1,0
48,2.6838034955571875e-07,5953,6.72270041401498,6.722117834025994,1,0
49,2.5955493959975924e-07,6077,6.862695989198983,6.8621134092099965,1,0
50,2.511888674175857e-07,6201,6.999290966195986,6.998708386206999,1,0
51,2.4324611919713523e-07,6325,7.12530494411476,7.124722364125773,1,0
52,2.3569449129318876e-07,6449,7.240606914972886,7.2400243349839,1,0
53,2.2850511688375904e-07,6573,7.360288684023544,7.359706104034558,1,0
54,2.2165205573942532e-07,6697,7.629464491037652,7.628881911048666,1,0
55,2.1511193827908488e-07,6821,7.911888731177896,7.91130615118891,1,0
56,2.088636563593416e-07,6945,8.077259654179215,8.07667707419023,1,0
57,2.0288809436166995e-07,7069,8.20071642100811,8.200133841019124,1,0
58,1.9716789507420053e-07,7193,8.318247127113864,8.317664547124878,1,0
59,1.91687255694735e-07,7317,8.43769961502403,8.437117035035044,1,0
60,1.864317498973615e-07,7441,8.570868421113119,8.570285841124132,1,0
61,1.8138817252938744e-07,7565,8.849222881020978,8.848640301031992,1,0
62,1.765444039346493e-07,7689,9.132214881014079,9.131632301025093,1,0
63,1.7188929136085177e-07,7813,9.373415159992874,9.372832580003887,1,0
64,1.6741254520026054e-07,7937,9.62587194214575,9.625289362156764,1,0
65,1.6310464816102152e-07,8061,9.748952435096726,9.74836985510774,1,0
66,1.589567756940713e-07,8185,9.867919630138204,9.867337050149217,1,0
67,1.5496072623461308e-07,8309,10.002601096173748,10.002018516184762,1,0
68,1.511088599817561e-07,8433,10.307331581134349,10.306749001145363,1,0
69,1.4739404514151123e-07,8557,10.631844832096249,10.631262252107263,1,0
70,1.4380961065380054e-07,8681,10.90086740301922,10.900284823030233,1,0
71,1.4034930459962574e-07,8805,11.153343194164336,11.15276061417535,1,0
72,1.3700725752631081e-07,8929,11.271674636984244,11.271092056995258,1,0
73,1.3377795008371473e-07,9053,11.401434623170644,11.400852043181658,1,0
74,1.3065618439862573e-07,9177,11.605954757193103,11.605372177204117,1,0
75,1.2763705871590747e-07,9301,11.850797404069453,11.850214824080467,1,0
76,1.2471594487641382e-07,9425,12.191475168103352,12.190892588114366,1,0
77,1.218884682603398e-07,9549,12.38639758201316,12.385815002024174,1,0
78,1.1915048988678511e-07,9673,12.522350064013153,12.521767484024167,1,0
79,1.1649809037012923e-07,9797,12.646475746994838,12.645893167005852,1,0
80,1.1392755551062637e-07,9921,12.76999722304754,12.769414643058553,1,0
81,1.1143536329547979e-07,10045,12.89226816711016,12.891685587121174,1,0
82,1.0901817212422698e-07,10169,13.010629395022988,13.010046815034002,1,0
83,1.0667281011172857e-07,10293,13.132850244175643,13.132267664186656,1,0
84,1.0439626531434027e-07,10417,13.25065733701922,13.250074757030234,1,0
85,1.0218567677600176e-07,10541,13.37061533308588,13.370032753096893,1,0
86,1.0003832628729472e-07,10665,13.487175669055432,13.486593089066446,1,0
87,9.795163075674737e-08,10789,13.605468599125743,13.604886019136757,1,0
88,9.592313514098248e-08,10913,13.919493793975562,13.918911213986576,1,0
89,9.395050585296841e-08,11037,14.219610384199768,14.219027804210782,1,0
90,9.203152459289051e-08,11161,14.354453412117437,14.35387083212845,1,0
91,9.016408256995373e-08,11285,14.47738666110672,14.476804081117734,1,0
92,8.83461750460477e-08,11409,14.60719825210981,14.606615672120824,1,0
93,8.657589620693078e-08,11533,14.896751326974481,14.896168746985495,1,0
94,8.485143429197599e-08,11657,15.178944661980495,15.178362081991509,1,0
95,8.31710669769636e-08,11781,15.510630497010425,15.510047917021438,1,0
96,8.153315699513417e-08,11905,15.627206652192399,15.626624072203413,1,0
97,7.993614796727739e-08,12029,15.755310106091201,15.754727526102215,1,0
98,7.837856041898511e-08,12153,16.04155687103048,16.040974291041493,1,0
99,7.685898799551951e-08,12277,16.28963149501942,16.289048915030435,1,0
100,7.53760938378015e-08,12401,16.60586140002124,16.605278820032254,1,0
101,7.392860712855141e-08,12525,16.838203464169055,16.83762088418007,1,0
102,7.251531978256812e-08,12649,17.11020568618551,17.109623106196523,1,0
103,7.113508329855552e-08,12773,17.254347030073404,17.253764450084418,1,0
104,6.978680573483704e-08,12897,17.454517594072968,17.45393501408398,1,0
105,6.846944882330162e-08,13021,17.60212192707695,17.601539347087964,1,0
106,6.718202522261976e-08,13145,17.730113838100806,17.72953125811182,1,0
107,6.592359587772236e-08,13269,17.855540429009125,17.85495784902014,1,0
108,6.469326751192875e-08,13393,17.97881245519966,17.978229875210673,1,0
109,6.349019022754443e-08,13517,18.102946622064337,18.10236404207535,1,0
110,6.231355521704631e-08,13641,18.223123539006338,18.22254095901735,1,0
111,6.116259257172584e-08,13765,18.341935054166242,18.341352474177256,1,0
112,6.003656922652546e-08,13889,18.4867452501785,18.486162670189515,1,0
113,5.89347869521556e-08,14013,18.68710101209581,18.686518432106823,1,0
114,5.785658049048003e-08,14137,18.879033343167976,18.87845076317899,1,0
115,5.680131575244828e-08,14261,19.055776091990992,19.055193512002006,1,0
116,5.576838811287989e-08,14385,19.19536751997657,19.194784939987585,1,0
117,5.475722079648806e-08,14509,19.320522682974115,19.31994010298513,1,0
118,5.376726333827465e-08,14633,19.43801994714886,19.437437367159873,1,0
119,5.279799012136108e-08,14757,19.554928590077907,19.55434601008892,1,0
120,5.184889899752123e-08,14881,19.710634294198826,19.71005171420984,1,0
121,5.091950997078263e-08,15005,20.05626950110309,20.055686921114102,1,0
122,5.000936395720317e-08,15129,20.328646616078913,20.328064036089927,1,0
123,4.911802160688407e-08,15253,20.501337252091616,20.50075467210263,1,0
